"start","end","text"
"300180","302360"," I started with that $3K account at trade"
"302360","302700"," zero. "
"303620","306780"," And by February of 21, I was able"
"306780","308480"," to turn it into seven figures and all"
"308480","310260"," with the same strategies that we use today,"
"310380","312080"," just shorting the parabolic moves."
"312920","314940"," And it was during that phase that we"
"314940","316140"," had so many plays each day."
"316220","319300"," I remember 10, 20, 30 plays a day. "
"319640","321020"," It was amazing."
"321540","323240"," And the beauty of that is that the"
"323240","324560"," action was so spread out."
"324760","325960"," There was so much volume. "
"326140","327600"," Let's say you took a loss early in"
"327600","329600"," the day, you would still have four or"
"329600","331560"," five more plays coming to make it back."
"332180","334380"," So on most days you were closing green."
"335020","336140"," And that just kind of gave you confidence"
"336140","338820"," to keep going, keep sizing up, and just"
"338820","341620"," that repetition and practice of having that nonstop"
"341620","342640"," action. "
"343260","346420"," What's your process like when you're tracking these"
"346420","348420"," different strategies that fit your system?"
"349700","351520"," Let's say, do you use Excel spreadsheet?"
"351820","353940"," I know you mentioned trade ideas for backtesting."
"353940","356300"," Could you kind of walk us and our"
"356300","359060"," viewers through how you would create a profitable"
"359060","362820"," system and how many data sets you need"
"362820","365880"," to prove that it's worthwhile for you to"
"365880","366940"," put your capital in?"
"367320","367500"," Right."
"367680","369620"," Good question, but also a very difficult one. "
"369960","371940"," So what I like to do is run"
"371940","373080"," long-term backtests."
"373380","374520"," So I'll have an initial idea."
"374680","376040"," Let's say I want to short a stock"
"376040","378580"," that's going up 20% in 20 minutes. "
"379260","381880"," So at that point, what happens afterwards?"
"382100","382460"," I see."
"382460","384940"," So if we track the last 100 times"
"384940","386940"," that occurred in the stock market, what were"
"386940","387820"," the averages, right?"
"387960","389720"," How far did it close from that point?"
"389780","391340"," How far did it spike from that point?"
"391980","394500"," And when we use the Excel spreadsheets, we"
"394500","395380"," can run backtests."
"395720","396920"," And I have a lot of these templates"
"396920","397720"," on my website. "
"398000","399820"," So people can view that as well."
"400260","403100"," And once we see that from the backtest"
"403100","405700"," that, okay, this stock after spiking up usually"
"405700","408220"," fades off 10%, then we can find an"
"408220","410020"," edge through that, a mathematical edge."
"410020","412460"," And from that, we can use Kelly Criterion"
"412460","416260"," and other mathematical concepts to maximize our profits"
"416260","417120"," on these moves. "
"418520","418800"," I see."
"418920","421440"," So that's how you first discover a strategy."
"421920","422180"," Right. "
"422680","422900"," Okay."
"423180","426000"," And then you track, do you export all"
"426000","426380"," the data?"
"426520","428160"," Let's say, how many data sets do you"
"428160","432360"," need to kind of prove to yourself and"
"432360","434520"," analyzing the data that this thing has, let's"
"434520","437600"," say, 70% win rate, and you can"
"437600","439340"," make at least 20% yield."
"439340","441140"," How many data sets do you need from"
"441140","441380"," that?"
"442160","443740"," Well, in terms of the sample size, I"
"443740","445980"," have more confidence in a larger sample and"
"445980","447920"," also over a larger period of time. "
"448240","450240"," So I would say at least 200 data"
"450240","452100"," points you want in your database to have"
"452100","453500"," a lot of confidence in it."
"453620","455440"," And you also want it spanning over a"
"455440","456780"," six-month period or longer."
"457240","458960"," Because if the data is too congested in"
"458960","461020"," one timeframe, then maybe the market cycle was"
"461020","462760"," just very favorable for that pattern. "
"463220","465520"," And it was just a small timeframe thing."
"465560","467180"," But on a larger scale, it's not as"
"467180","467600"," effective."
"467940","468420"," Makes sense. "
"468420","470060"," So that's why we look at yearly data,"
"470160","471040"," usually four years."
"471260","473360"," I look back until 2019 to make sure"
"473360","476200"," that a pattern consistently performs and there's not"
"476200","479040"," too much fluctuation in the returns per year."
"479960","480640"," Oh, interesting. "
"481140","481460"," Yeah."
"481640","483880"," I noticed that in the summer months, small"
"483880","486220"," caps are generally, you might see a play"
"486220","487540"," like every couple of days."
"487700","489820"," So in the summer months, that probably kind"
"489820","490920"," of skews your data. "
"491240","494800"," Or do you size down during particular months"
"494800","496700"," of the year and then size up more"
"496700","498100"," during the other times?"
"498100","500000"," That fit your strategy and your data?"
"500820","502680"," I would say my sizing is mostly based"
"502680","504520"," on the liquidity and the volume of the"
"504520","505300"," stock in play."
"505660","507100"," So if it's a low volume play, then"
"507100","508660"," I'll try to keep my volume low because"
"508660","510060"," I don't want to stand out too much."
"510700","512679"," Whereas if it's higher volume, then we can"
"512679","514580"," probably size in a little more and be"
"514580","516039"," more comfortable getting in and out of the"
"516039","519080"," position without causing any liquidity problems. "
"519600","522440"," I know you just mentioned Kelly Criterion."
"523400","525700"," I also just had to look up what"
"525700","527440"," that is a couple of days ago when"
"527440","528640"," I was preparing to talk to you."
"529000","530820"," So if you don't mind, could you explain"
"530820","533300"," to our audience what is Kelly Criterion and"
"533300","535920"," what's the pros and the cons of using"
"535920","536540"," it in trading?"
"537140","537460"," Okay. "
"537660","539800"," So the Kelly Criterion is more of a"
"539800","542100"," gambling-based mathematical formula."
"542360","543460"," So they use it in a lot of"
"543460","547140"," things like blackjack, sports betting, where the probabilities"
"547140","547900"," are known."
"548280","551820"," Whereas in trading, it's not as black and"
"551820","552080"," white. "
"552360","554660"," So it's a little harder to apply the"
"554660","555460"," Kelly Criterion."
"555460","557880"," But I still think it's a good sizing"
"557880","561460"," way to maximize your bankroll growth and try"
"561460","563120"," and compound an account aggressively."
"563880","565440"," Now, I do see a lot of the"
"565440","568200"," criticisms against it when it's applying to trading. "
"568860","570680"," And this is where we use fractional Kelly"
"570680","571180"," stakes."
"571680","573360"," So we use a very small percentage of"
"573360","574680"," the suggested Kelly size."
"575280","577080"," So this way, we kind of protect ourselves"
"577080","578660"," from overleveraging our account. "
"578960","580800"," Because the biggest danger of using a Kelly"
"580800","584020"," Criterion sizing is that if you risk too"
"584020","586940"," much, you can actually negate your edge mathematically."
"588200","589720"," And if you risk too little, then you"
"589720","592100"," also undercapitalize on some of these setups."
"592300","594060"," Because in small caps, there's not as many"
"594060","596380"," opportunities as there was during the COVID market. "
"596760","600260"," You have to be fearful of undercapitalizing just"
"600260","602000"," as much as overcapitalizing."
"602040","604240"," Because there aren't as many opportunities."
"604960","606180"," And if you're trying to make the jump"
"606180","608200"," from a nine to five person to a"
"608200","610220"," full-time trader, then you need to make"
"610220","612580"," it worth your while with enough capital earned"
"612580","613380"," on these plays. "
"614660","618280"," So I think aggressive but smart sizing is"
"618280","618800"," recommended."
"618960","620700"," And that's what the Kelly Criterion, especially with"
"620700","622200"," fractional stakes helps you do."
"623020","623260"," Okay. "
"623360","625620"," So for example, let's say in a regular"
"625620","627100"," market, you will use..."
"627920","630000"," I know the formula is something along the"
"630000","634640"," lines of account size times your win rate"
"634640","636880"," and then divide by your edge percentage."
"637480","637880"," That's right."
"637880","638340"," Right. "
"638540","640480"," And then let's say that gives you a"
"640480","642920"," number, let's just say $1,000."
"643500","645520"," So let's say in a normal market, you"
"645520","646420"," would risk $1,000."
"646780","650480"," So let's say in solar markets, less liquidity"
"650480","653080"," like right now, would you go 0.5"
"653080","655380"," or 0.3 of that Kelly stake?"
"655860","657900"," So what I normally do is like 0 "
"657900","659860",".25 to 0.3. Oh, okay. "
"659980","661760"," So I use a fractional Kelly stake."
"661760","665940"," And this helps prevent oversizing and negating your"
"665940","667720"," edge through aggressive sizing."
"667980","669660"," And it also helps with your execution. "
"669820","671400"," This is something that I've really worked on"
"671400","673540"," this year is trying to reduce my emotions"
"673540","675080"," and my stress during trading."
"675480","677380"," Because if you're too emotional, then it doesn't"
"677380","679980"," really matter what your edges or what your"
"679980","680920"," Kelly size is."
"680940","682740"," You're probably not going to execute it that"
"682740","683100"," well. "
"683860","685920"," So keeping your emotions and your stress levels"
"685920","688460"," under control is really important to helping you"
"688460","690020"," be profitable long-term."
"690500","691040"," I see."
"691040","691580"," Yeah. "
"692240","694860"," But it's also with Kelly criterion that you're"
"694860","697200"," probably able to stay with a trade, even"
"697200","699360"," if it's going against you for like a"
"699360","700720"," couple of percent, right?"
"700840","704040"," Because I understand from reading your tweets, you"
"704040","706240"," do use wider stops, but that also allows"
"706240","712580"," you to write it out until the stock"
"712580","715740"," eventually reverse and to hit your profit goals."
"716060","716560"," That's right."
"716920","718600"," Because in small caps, there's a lot of"
"718600","719340"," fake out moves. "
"719440","720060"," Yeah, for sure."
"720060","721780"," Get people to stop out because a lot"
"721780","723080"," of people are shorting these moves."
"723940","725880"," So instead of trying to get perfect entries"
"725880","727860"," or trying to tape read or do any"
"727860","729400"," of these chart analysis, we just let the"
"729400","731680"," stop work for us and say, we're not"
"731680","733120"," going to touch this unless it hits my"
"733120","735180"," 20 or 30% stop. "
"735740","737420"," And majority of the time it will fail"
"737420","738480"," before hitting the stop."
"738580","739440"," And then you're in the profit."
"740180","742000"," And then you can take your profits and"
"742000","744000"," you just repeat that process over and over. "
"744600","745960"," Whereas I see a lot of traders trying"
"745960","749360"," to read chart patterns and tape reading and"
"749360","750120"," level two analysis."
"750440","752600"," And those things may work for them, but"
"752600","754600"," I just think they're very discretionary approaches."
"754880","757280"," They're very subjective in nature and they're also"
"757280","759480"," very hard to teach, right?"
"759480","760980"," It just takes a lot of screen time,"
"761080","762640"," a lot of experience and a lot of"
"762640","765640"," intuition to be profitable trading in those methods. "
"766000","768920"," Whereas if you're a pure system trader, you"
"768920","771040"," can basically be profitable from day one with"
"771040","772240"," little to no experience."
"772660","773520"," Oh, wow, really?"
"773720","773880"," Okay."
"774410","777060"," Because there's very defined rigid entry and exit"
"777060","779580"," criteria, stops, targets, sizing. "
"780160","781740"," It's all kind of laid out and you"
"781740","782840"," just kind of follow the plan."
"783620","786080"," We are incorporating a little bit more discretion"
"786080","790500"," now just to be a little bit harder"
"790500","791580"," to predict our movements."
"792620","795300"," But I would say it's 80% system,"
"795420","796420"," 20% discretion. "
"797040","799540"," So I guess the pros or the benefits"
"799540","804400"," of doing systematic trading with especially with Kelly"
"804400","806640"," Criterion is that, is it true that you"
"806640","808900"," don't really need to, like you said, rely"
"808900","811340"," on level two, no price action?"
"812120","812260"," Okay."
"812380","815180"," But volume is a factor still."
"815420","815600"," Yeah. "
"816040","817420"," There's a lot of criteria that we look"
"817420","819440"," for and volume is probably the most important"
"819440","821440"," one, especially that I've honed in on this"
"821440","821700"," year."
"821780","823280"," And I'm trying to focus on lower volume"
"823280","823880"," plays."
"824080","826700"," Because what I found is that the higher"
"826700","828700"," the volume, the more likely that it's going"
"828700","829260"," to be manipulated. "
"829260","830500"," It's going to be crowded."
"831120","832520"," There's going to be a lot of games,"
"832620","834680"," a lot of action that is not favorable"
"834680","835840"," to a short seller."
"836460","838660"," So avoiding volume, in my opinion, is one"
"838660","839980"," of the biggest things that you can do"
"839980","840700"," as a short seller. "
"841680","841880"," Okay."
"842260","843900"," And does it help with your emotions?"
"844220","846680"," Do you feel like, obviously, there will always"
"846680","850380"," be some emotions involved, but do you feel"
"850380","852880"," like you stay a lot calmer trading, especially"
"852880","855520"," when you're sized up, but you're trading a"
"855520","857740"," strategy that you know has a high win"
"857740","858080"," rate?"
"858080","858760"," Yeah."
"859000","859660"," A hundred percent. "
"859860","861560"," Because that's where my conviction comes from."
"861840","863660"," I found so many times that I would"
"863660","865320"," take a non-system trade, let's say out"
"865320","868100"," of boredom, or if I was revenge trading"
"868100","871380"," something, I wouldn't have the same conviction in"
"871380","873140"," that because there's no data behind it."
"873220","874060"," I'm just kind of guessing. "
"874720","876420"," That's where you get actually emotional."
"876740","878900"," Because you know you don't have the edge."
"879240","880120"," Oh, makes sense. "
"880320","882160"," So I try to stay on course as"
"882160","884240"," long as I can and just follow my"
"884240","884560"," system."
"884780","885920"," And so many days that I won't have"
"885920","886320"," a trade."
"886800","887940"," And I'm okay with that. "
"888080","889500"," I think a good skill of a trader"
"889500","891780"," is being patient, being disciplined, and being able"
"891780","893300"," to sit on your hands when there's no"
"893300","893600"," action."
"894300","896380"," Instead of forcing trades where you don't have"
"896380","898320"," an edge or you're just guessing."
"898820","899340"," Okay, traders. "
"899600","901800"," I hope you take Chris's advice seriously."
"902240","904000"," Don't let your emotions get in the way"
"904000","905660"," and start forcing trades."
"905960","908280"," If you resonate with his advice on trader"
"908280","910960"," psychology, please remember to drop a like on"
"910960","911440"," the video. "
"912080","914700"," I noticed that you mentioned a lot of"
"914700","915480"," short selling."
"916420","919460"," How many strategies are you kind of regularly"
"919460","920280"," playing right now?"
"920440","921540"," And are they all on the short side?"
"922280","922560"," Yes."
"922740","924920"," So we have basically three main strategies that"
"924920","925480"," I use. "
"925700","927400"," One is a parabolic short that I recently"
"927400","928100"," tweeted about."
"928340","930120"," And this is the same strategy that I've"
"930120","932400"," used for years now."
"932500","934100"," And I've had most of my success with"
"934100","934940"," this same pattern. "
"935400","938040"," So a stock going up very quickly usually"
"938040","939500"," has some mean reversion."
"939660","941000"," It reverses and comes down."
"941000","944820"," Especially on low volume, small caps, they're very"
"944820","947160"," manipulated so they can easily drop back down"
"947160","947880"," to where they came. "
"948460","950920"," Whereas if a more legitimate stock did that,"
"951020","952580"," a blue chip stock or a higher volume"
"952580","955780"," stock, you wouldn't expect the same reversal because"
"955780","957080"," the move might be more legitimate."
"958100","959940"," So the main pattern that I do is"
"959940","961560"," shorting parabolic stocks."
"962660","964300"," And then also I short gappers that are"
"964300","964940"," shoring weakness. "
"965760","967320"," So let's say 100% gapper, if it"
"967320","969840"," starts fading from the open, then that kind"
"969840","971840"," of confirms the pattern that it's a weak"
"971840","973820"," stock, that it might be a dilution play."
"974520","975680"," And then I might short it and then"
"975680","976780"," ride the wave down."
"978160","978600"," Okay. "
"978940","980680"," And one other pattern that I use is"
"980680","981640"," a backside short."
"981940","982220"," Okay."
"982320","984500"," So it's basically a parabolic stock that hasn't"
"984500","986520"," met the criteria for a front side entry,"
"986700","989100"," but it may be valid on the backside"
"989100","991020"," to take for an entry. "
"991300","993640"," Let's say if it's up 50%, the volume"
"993640","995660"," is decreasing, and then it will trigger on"
"995660","996180"," our scanners."
"996740","998460"," And then we can enter and then safely"
"998460","999300"," ride it back down."
"999920","1002880"," So this super para setup on the short"
"1002880","1005240"," side, I also saw this on your Twitter"
"1005240","1008340"," that it has an aggregated win rate of"
"1008340","1009740"," 84%. "
"1009740","1010560"," That's right."
"1010840","1011080"," Okay."
"1011640","1014920"," So was this invented or you started tracking"
"1014920","1016560"," it this year and you started trading this"
"1016560","1016780"," setup?"
"1017200","1018940"," So this is a setup that I introduced"
"1018940","1020900"," in April, and it's kind of an evolution"
"1020900","1023280"," of our original setup, which is the parabolic"
"1023280","1024940"," short, the P20, I called it. "
"1025119","1025380"," Okay."
"1025380","1029319"," And it's basically over years of refining and"
"1029319","1031780"," data tracking that we've been able to improve"
"1031780","1034140"," upon our original idea, which was already a"
"1034140","1036680"," very strong strategy, a strong pattern."
"1037240","1039099"," But we were able to improve upon that"
"1039099","1040980"," in terms of the metrics and the execution"
"1040980","1042880"," just from our own personal experience. "
"1043160","1045960"," Because as strong as a backtest is, it"
"1045960","1047440"," doesn't have that personal touch."
"1048060","1048220"," Right."
"1048280","1050760"," It doesn't have your own personal experience trading"
"1050760","1052400"," it, like years and years of seeing the"
"1052400","1053820"," same patterns where you can pick up on"
"1053820","1054580"," small nuances. "
"1055440","1056500"," And that's what we were able to do"
"1056500","1057220"," with the super para."
"1057980","1060160"," And since introducing it, the win rate has"
"1060160","1063940"," been incredible, 84%, and getting very high average"
"1063940","1064980"," gain per trade over 10%."
"1065540","1066060"," Oh, wow. "
"1066060","1067940"," Even though the backtest would indicate a lot"
"1067940","1070700"," lower, because we've been able to incorporate some"
"1070700","1072660"," of our discretion to the trades and cut"
"1072660","1075360"," some plays that are not behaving properly, if"
"1075360","1077540"," they're not working right away, we're not getting"
"1077540","1080460"," that instant resolution, and we're losing patience on"
"1080460","1082440"," the trade and quicker to bail out."
"1083020","1085000"," Whereas if it is paying instantly, and it's"
"1085000","1086400"," working right away, then we're a little more"
"1086400","1088260"," patient, because it's kind of showing that it's"
"1088260","1090400"," working, it's behaving properly, and that it's going"
"1090400","1093900"," to continue fading in our direction."
"1094540","1097440"," So on a high level, how would you"
"1097440","1100220"," teach someone, let's say someone approaches you today,"
"1100280","1101940"," how would you teach someone brand new this"
"1101940","1102920"," super para setup?"
"1103360","1106160"," Like on high level, rough idea, what is"
"1106160","1108000"," the super para setup on the short side?"
"1108620","1108840"," Right. "
"1108920","1111080"," So it's basically a strong parabolic move in"
"1111080","1111900"," under 30 minutes."
"1111900","1114860"," So my criteria is roughly 30% in"
"1114860","1115480"," 30 minutes."
"1115720","1115900"," Okay. "
"1116240","1117920"," So if a stock goes up that amount,"
"1118000","1120780"," at least that amount, has other certain variables"
"1120780","1123560"," that I can't really discuss, but that's the"
"1123560","1124320"," main criteria."
"1124520","1125100"," For the short."
"1125220","1125760"," For the short. "
"1125840","1126100"," I see."
"1126240","1128680"," So as soon as it triggers that criteria"
"1128680","1131180"," on our trade idea scanners, which I've coded,"
"1131880","1134440"," it will trigger the entry price and the"
"1134440","1136880"," ticker symbol, the time, all that information."
"1137280","1138900"," And then all of that is given to"
"1138900","1140600"," you, you just enter that into your broker"
"1140600","1142140"," with a certain amount of shares that we"
"1142140","1144420"," use based on the Kelly criterion, which is"
"1144420","1145280"," optimal sizing. "
"1145540","1145860"," I see."
"1146000","1148040"," And then we use, we've introduced some more"
"1148040","1148740"," scaling now."
"1148840","1151820"," So it's not a pure fixed stop, let's"
"1151820","1152920"," say 20% stop. "
"1153140","1154160"," There is some scaling."
"1154340","1155920"," So we may add a little bit higher."
"1156520","1158580"," So the approach is a little bit more"
"1158580","1160320"," complicated now, just so that we're a little"
"1160320","1162760"," harder to track our movements and algos can't"
"1162760","1163740"," really trade against us. "
"1163760","1164080"," Yeah."
"1164080","1166960"," So that we can kind of avoid the"
"1166960","1170000"," typical short seller approach."
"1171320","1173040"," So our approach now is that we just"
"1173040","1175660"," want to short these parabolic moves with our"
"1175660","1176340"," scaled entries. "
"1176540","1176780"," Okay."
"1176900","1178860"," And then we're also taking covers with more"
"1178860","1179320"," discretion."
"1179900","1181580"," And you're looking for, let's say 30%"
"1181580","1185040"," move up, you enter, and then what's kind"
"1185040","1186400"," of like the expected yield?"
"1186740","1188660"," Let's say a 20% move down, then"
"1188660","1189060"," you cover. "
"1189660","1192140"," It also depends on how extended the stock"
"1192140","1192820"," is on the day."
"1193040","1193240"," Right."
"1193240","1194640"," If it's only up 30% on the"
"1194640","1196100"," day, then our profit target would be a"
"1196100","1198220"," bit lower because we can't expect it to"
"1198220","1199700"," drop 50% from there, right?"
"1200120","1201820"," But if it's up 100% on the"
"1201820","1203980"," day, then the profit targets would be a"
"1203980","1204600"," little wider. "
"1205440","1207760"," Because there is more expected fade if a"
"1207760","1208740"," stock is more extended."
"1209380","1209700"," Okay."
"1209940","1211420"," So all of these things we track from"
"1211420","1212840"," the data and we can say, all right,"
"1212840","1214400"," if a stock is more extended, should we"
"1214400","1215960"," hold for a 40% target or a"
"1215960","1216740"," 30% target?"
"1217320","1220100"," Or if it's just up 20, 30%, then"
"1220100","1221300"," should we shorten our targets?"
"1221300","1223460"," So everything is based on the large sample"
"1223460","1224120"," back tests. "
"1224520","1226280"," And everything's predetermined."
"1226420","1229000"," That's the beauty of systematic trading, right?"
"1229180","1229700"," More or less."
"1229820","1229920"," Yeah. "
"1230000","1230160"," Okay."
"1230320","1235060"," So your entries predetermined, your potential target depends"
"1235060","1236480"," on the percentage gap."
"1236640","1239160"," And the only thing that's discretionary is your"
"1239160","1242700"," ads and covers around those lines. "
"1242920","1243400"," Okay."
"1244020","1244560"," Very interesting."
"1244760","1245000"," Yeah. "
"1245520","1247060"," And is that kind of your favorite setup"
"1247060","1247460"," this year?"
"1248060","1249400"," Well, it made the most money on it."
"1249560","1249800"," So yeah."
"1249800","1250460"," Okay. "
"1251040","1251900"," That's good."
"1252820","1253180"," Okay."
"1253240","1255140"," So we just heard about the beauty of"
"1255140","1256320"," systematic trading. "
"1256600","1260860"," And it sounds like it removes a lot"
"1260860","1264960"," of the traders problems, like emotional issues, or"
"1264960","1267220"," like finding place, because now you can code"
"1267220","1269100"," your scanner to find place for you."
"1269320","1269420"," Right."
"1269620","1272420"," So the only thing left that still requires"
"1272420","1276180"," human or manual entry is the execution part. "
"1276480","1276860"," That's right."
"1276860","1279800"," So as a trader, how long did it"
"1279800","1282480"," take for you to be consistently able to"
"1282480","1285840"," execute those desired systems that you created?"
"1286620","1289240"," And any tips for traders who are kind"
"1289240","1291560"," of struggling with consistency in their executions?"
"1292280","1292460"," Right."
"1292520","1293240"," Very good question. "
"1293720","1295180"," I think what helped me the most is"
"1295180","1297940"," just years of gaming experience and being very"
"1297940","1298380"," quick."
"1298620","1299460"," Gaming experience?"
"1299580","1299780"," Yeah."
"1300120","1300760"," Oh, okay. "
"1300920","1302140"," Which games did you play?"
"1302920","1306060"," Counter-Strike, Starcraft."
"1306260","1306600"," Okay."
"1306600","1307660"," All the typical games. "
"1308000","1309480"," And these games will help you with your"
"1309480","1311760"," mouse speed, keyboard speed, just being able to"
"1311760","1314320"," type things quickly, knowing where to find what"
"1314320","1315120"," you're looking for."
"1315520","1317100"," And it's just practice and repetition at the"
"1317100","1317540"," end of the day."
"1317860","1319900"," So it takes a couple of years before"
"1319900","1322520"," you really know how to execute the trades"
"1322520","1326420"," properly and quickly, because in this small cap"
"1326420","1328340"," realm, speed is everything. "
"1329200","1331600"," So many times you'll find that a stock"
"1331600","1333380"," is spiking up and 10 seconds later, it's"
"1333380","1334280"," back down."
"1334280","1335860"," So if you don't have your orders ready,"
"1335960","1338960"," your locates ready, everything ready to go."
"1339120","1340720"," And every little step, I try to shave"
"1340720","1341400"," time off. "
"1342100","1343700"," So with Trade Ideas, you can do something"
"1343700","1346240"," called symbol linking, where if you click on"
"1346240","1348080"," the symbol, it will automatically link it to"
"1348080","1348560"," your broker."
"1349420","1351100"," So you don't have to type it into"
"1351100","1351600"," level two."
"1351980","1353900"," So that shaves off time, right?"
"1353960","1355260"," And then you can locate your shares. "
"1355480","1357860"," So if you have your position sizing, we"
"1357860","1359340"," have these little cheat sheets, I call them."
"1359900","1361280"," And all you have to do is type"
"1361280","1363620"," in the locate price, the entry price, and"
"1363620","1365060"," it will tell you exact number of shares"
"1365060","1365580"," to put in."
"1365980","1368340"," So when you streamline all of these little"
"1368340","1370760"," things, it helps you get in faster. "
