"start","end","text"
"143450","145470"," Uh, yes, yes, yes, yes, yes!"
"145670","147010"," Okay, let's add some more gates, and we"
"147010","147870"," got a game, baby!"
"148510","149170"," Plus one?"
"149410","149770"," Boom. "
"150790","151150"," Fourteen?"
"151270","152090"," Just- just fourteen?"
"153970","155590"," Uh, times two, double it and give it"
"155590","156130"," to the next guy."
"157110","158550"," Double it again- I'm so goaded."
"158970","159470"," Holy shit. "
"161230","162630"," Now let's go minus six."
"162790","164410"," I think times zero might break the whole"
"164410","165590"," game, and I don't want to deal with"
"165590","166110"," that right now."
"166190","167590"," If you don't test for it, the bug"
"167590","168250"," doesn't exist. "
"168330","168890"," Write that down."
"169050","170610"," Okay, let's like clump them together a little"
"170610","170790"," more."
"170870","171990"," They're a little too spaced out. "
"172390","173530"," Okay, divided by one?"
"173750","174070"," Nice."
"174310","174810"," Times ten?"
"174810","176430"," Uh, I should have done plus forty-five."
"176990","177710"," I'm bad at this. "
"177950","179050"," I'm the guy in the ad."
"180350","182150"," Plus seventeen, times four."
"183030","184010"," Oh, hell yeah. "
"185390","186430"," Plus seventeen."
"187130","188150"," This game's so easy."
"189630","190610"," This looks great. "
"191290","192830"," Actually, it looks so good."
"193030","194450"," Next, I cranked up the saturation of the"
"194450","196390"," players to appeal to your stupid monkey brains."
"196810","197670"," Plus forty-three?"
"198010","198490"," Excellent. "
"198810","199890"," Beautiful, beautiful."
"200550","202230"," Okay, I have twenty-three minutes left."
"202350","202970"," That's a while. "
"203090","203950"," That's not bad, actually."
"203950","205830"," Okay, with the time left, I decided to"
"205830","206890"," make some of the obstacles."
"207130","209090"," Uh, so there's, I added the spinny c***s,"
"209170","210490"," which kill players if you touch it. "
"210830","211170"," Uh-oh."
"212590","213870"," Come on, speed up."
"213910","214990"," Why did I put it right at the"
"214990","215270"," end?"
"215410","216530"," I don't have time for this. "
"217430","218150"," Oh, yes."
"218290","219170"," Okay, yes, great."
"219370","220550"," Okay, now let's just add some more of"
"220550","222410"," them, and I'll add some basic obstacles as"
"222410","222550"," well. "
"223070","224450"," And finally, we need a finish line, which"
"224450","226290"," should stop the sphere from moving, and just"
"226290","227570"," do something pretty to celebrate."
"227950","229570"," So in the actual game, they do this."
"229630","230910"," But that's a lot of whack, so instead"
"230910","231590"," they do this. "
"234080","235640"," Which is pretty good, I think."
"235740","236200"," That's something."
"236280","237820"," With my last minute, I basically had no"
"237820","238640"," time to do anything. "
"238940","240360"," Uh, so I just decided to set the"
"240360","241640"," background to an obnoxious color."
"241980","244320"," Let's make it f***ing vibrant green or some"
"244320","244520"," s***."
"245420","246240"," No, that looks terrible. "
"246540","246800"," Red."
"247300","247800"," No, pink."
"248260","248860"," There you go. "
"249000","249400"," There you go."
"249420","250180"," That's a mobile game."
"250300","250480"," Okay. "
"251060","251380"," Done."
"251720","252000"," Done!"
"253020","253320"," Oh!"
"254320","254720"," Wow."
"260310","261770"," That was f***. "
"263570","265390"," I'm actually pretty happy with this one."
"265530","266510"," Okay, let's test this."
"266690","268590"," But before I do, I do have a"
"268590","269030"," confession. "
"269330","271110"," After completing each of these games, I did"
"271110","273070"," go through and make some changes."
"275580","276160"," But, but, but."
"276760","279020"," All I did was sound effects and music. "
"279180","280700"," I did not touch the functionality of the"
"280700","281480"," game whatsoever."
"281720","283400"," If you count that as cheating, then, uh,"
"283600","284180"," keep it to yourself."
"284240","284600"," I don't care. "
"284680","285660"," Okay, let's see how I did."
"285840","287040"," Okay, let's go."
"287060","287960"," Oh, it's right into it. "
"288140","288740"," Times three."
"289120","290980"," Oh, my guy's already gone."
"291720","292980"," Okay, that's a rough start. "
"292980","294220"," I'm ready this time."
"294280","294640"," I'm ready."
"296400","297120"," Um, okay. "
"297340","297840"," Bad start."
"298160","299980"," Okay, once again, terrible start."
"300300","301840"," I am so bad at this. "
"301940","303600"," All right, let's close everything and reopen it."
"303700","305440"," I really should have added a restart function,"
"305580","306420"," but you know, that's okay."
"306480","307200"," We do not have time. "
"308260","308980"," Minus 48."
"309120","309420"," Okay."
"310200","311580"," But I still have one guy alive. "
"312020","312580"," That's pretty good."
"312640","313280"," Okay, I'm ready."
"313380","313700"," I'm ready. "
"313820","314860"," One of the spikes is white."
"314960","315360"," That's okay."
"315540","317080"," That's, that was an aesthetic choice. "
"317660","318700"," Okay, plus 55."
"318840","319200"," Nice."
"320340","321700"," Oh, can we get that plus 53?"
"322140","322500"," Yes. "
"322500","324120"," Okay, we lost a few, but that's okay."
"324660","325300"," Plus 48."
"325880","327120"," We're getting big numbers here. "
"327180","327680"," I like it."
"328160","328700"," Nope, never mind."
"328780","329660"," Yeah, I'll go to times one. "
"330520","331800"," What's this expert piloting?"
"331840","332680"," I call this the weave."
"332860","333400"," Oh, baby."
"334660","335360"," Oh, my God. "
"335420","336900"," The footsteps get so loud."
"338540","339440"," That's so annoying."
"340120","341000"," Oh, we did it. "
"341060","342400"," Yeah, I guess."
"342700","343980"," I mean, you can't really lose this game."
"344980","346580"," This goes on for a while, huh?"
"352900","354300"," Whoa, that's gaming. "
"355260","357460"," It should be possible to get an absurd"
"357460","358280"," amount of boys."
"358480","360180"," I'm seeing a time seven at the end."
"360340","361620"," Baby, that's going to be huge. "
"362180","362880"," Oh, what's this?"
"363020","364380"," The wave is back, baby."
"364700","364900"," Woo."
"365420","367500"," This time seven is going to be brutal"
"367500","368220"," on performance. "
"368880","369580"," You ready?"
"370640","372220"," Oh, the music stopped."
"374040","374840"," Oh, no."
"374840","377100"," I have no idea how many lads we've"
"377100","378620"," got, but it's a lot. "
"379500","382620"," This is not as satisfying as I expected."
"389130","390130"," Okay, we got there."
"390210","390550"," Finally. "
"390790","391550"," Oh, my God."
"392710","394130"," I still think we can go more."
"394270","395530"," Code bullet on a horse. "
"395630","396470"," He's on a horse."
"396550","397690"," Plus, I think you have like two seconds"
"397690","398610"," to make the first decision."
"399090","400070"," Oh, this one's looking good. "
"400130","401330"," I think I'm seeing a lot of big"
"401330","402050"," multiplications."
"402230","404030"," We got a time six, a plus 47,"
"404450","405670"," and then a time seven."
"405890","406170"," Ready?"
"407690","408530"," Music's gone again. "
"409170","410730"," Oh, we got a times 10 at the"
"410730","411010"," end."
"413270","417270"," This is going to absolutely destroy my computer."
"417390","417710"," You ready?"
"420510","421910"," Oh, it's trying. "
"424730","425770"," Oh, Jesus."
"427250","429270"," Okay, let's see how long we're here for."
"438340","439500"," Oh, we did it. "
"441380","442420"," Let's go."
"444060","447320"," It's only, what, 24 minutes."
"449020","451920"," Hell yeah, that's quality gameplay, baby. "
"453120","454360"," That's what it's all about."
"454760","456500"," I love it when games break my computer"
"456500","457500"," for 24 minutes."
"459220","460520"," Okay, next game. "
"465660","467280"," Okay, for the next game, we're going to..."
"467280","467900"," Oh, my God."
"468020","468200"," What?"
"468240","469440"," What the fuck is even that?"
"469540","470260"," What am I looking at?"
"470360","470900"," Is it dangerous?"
"471080","471900"," It's looking at me."
"472120","473020"," It's looking at me. "
"473280","473700"," Security."
"473700","476040"," Can we get security in here, please?"
"476540","477500"," No, it's looking at the camera."
"477840","478440"," Oh, fuck. "
"478960","479860"," Is he going to take the camera?"
"479980","480900"," You can have the camera."
"481020","481480"," It's fine."
"481600","482840"," It's theoretical anyway. "
"486170","486910"," Bye, GamersOps."
"487790","487990"," What?"
"488210","488850"," Is this an ad?"
"493230","501730"," Okay, game two is attack hole."
"501990","504490"," Okay, so basically, you're a hole. "
"505510","506650"," You pick up bullets."
"507190","507830"," Very nice."
"507930","508810"," Then you get bigger, and then you can"
"508810","510350"," pick up shotgun shells. "
"510490","510750"," Look at this."
"510830","511570"," Oh, baby."
"513730","515350"," Then when the time runs out, you shoot"
"515350","516809"," everything at this robot guy. "
"516990","517630"," I don't know what he did."
"517710","518870"," I don't know what his story is."
"518890","520090"," But apparently, we don't like him. "
"520169","521130"," Anyway, you know the drill."
"521230","522429"," New project, new timer."
"522590","523270"," Let's send it. "
"523590","524710"," All right, first, we need to figure out"
"524710","526470"," how to make a hole, because I don't"
"526470","527390"," know how to do that."
"527610","529510"," First off, we also want to override the"
"529510","530250"," stencil settings."
"530250","533350"," Select one for both objects to be on"
"533350","535190"," the same stencil layer. "
"535790","538010"," For the compare function, we don't want to "
"538010","538550","- No, fuck that."
"538630","539670"," That sounds so complicated."
"539870","540690"," All right, I have a plan. "
"540770","541230"," Hold my beer."
"544430","544810"," Boom."
"544970","545230"," Hole. "
"545370","545850"," Fuck you."
"546030","546610"," Did they fall in the hole?"
"546730","547390"," They fell in the hole!"
"548070","548950"," Okay, okay."
"549770","550170"," Yeah. "
"550370","552030"," Okay, let's make the hole look more hole "
"552030","554130","-like, and let's add some basic controls."
"554350","555810"," And also, I made it a bit prettier."
"556810","558350"," Wow, that looks like shit. "
"558870","559270"," Perfect."
"559590","560370"," Okay, let's add some scripts."
"560370","562090"," One that keeps track of the bullets that"
"562090","563570"," fall in the hole, one that moves the"
"563570","565670"," hole and increases its size, and one little"
"565670","567210"," guy that just holds how many points each"
"567210","568050"," bullet type is worth. "
"568250","570010"," All right, let's fucking grip it and ship"
"570010","570190"," it."
"570290","570930"," See what happens."
"571050","571790"," It might even work. "
"571870","572610"," Anything is possible."
"572750","573950"," Okay, it didn't crash immediately."
"574110","574990"," That's better than usual. "
"576170","577570"," Oh wow, the hole did get bigger."
"577730","579550"," It was not the most graceful animation I've"
"579550","580570"," ever seen, but it works."
"580870","581630"," All right, here's what's happening. "
"581750","583470"," At the moment, the hole is increasing in"
"583470","585110"," size like this, which does make it bigger,"
"585250","586610"," but it shifts the center of the hole"
"586610","588390"," over, and essentially just makes it look like"
"588390","588550"," shit."
"588550","589730"," I want to increase the size of the"
"589730","591270"," hole relative to the center of the hole."
"591410","592690"," And to mark the center, I made this"
"592690","593090"," little guy. "
"593170","593670"," Isn't he cute?"
"593750","595350"," His name is, uh, Sphere."
"595650","596690"," It's, it's European."
"600350","601510"," That looks like it worked. "
"602310","602610"," Yes!"
"602870","603970"," All right, no, no, no, no, no, no,"
"603970","604630"," no, no, no, no, no."
"605330","606830"," I am so good at things."
"606910","607250"," Yes!"
"607450","608370"," All right, I added some shit. "
"608490","612490"," We got bullet, long bullet, square bullet, pointy"
"612490","615770"," bullet, bullet holder, and long bullet holder."
"616370","617850"," I don't know about guns."
"617910","618390"," I'm Australian. "
"618550","619630"," All right, hole is done."
"619750","621450"," Now we just need to make a robot,"
"621630","622850"," give it a health bar, have it move"
"622850","624450"," towards us, store all the bullets we eat,"
"624530","625750"," then shoot them at the robot and deal"
"625750","627470"," the appropriate damage, and have the robot kill"
"627470","628610"," us when it touches us, and have the"
"628610","629990"," robot die when its health runs out, and"
"629990","631310"," add a bunch more bullets to eat, and"
"631310","632490"," add a timer for how long we can"
"632490","633790"," eat stuff, and change the camera to see"
"633790","636030"," the robot, all in 23 minutes."
"637530","637850"," Fuck. "
"638210","639630"," Okay, I'm gonna have to lock in, so"
"639630","640610"," it's montage time."
"696950","697730"," Okay, we're done."
"697950","698590"," We're done. "
"699230","699550"," Woo!"
"700030","701170"," That was fucked."
"702470","704450"," That one was so much harder."
"704570","705230"," Oh my god. "
"705250","706310"," All right, whole game."
"706570","707190"," Let's see."
"708190","709270"," Let's see how we did. "
"709370","710550"," I've not tested any of this."
"712250","713690"," Oh right, we got, I forgot we had"
"713690","713970"," a timer."
"714270","714810"," All right, go, go, go. "
"715490","716950"," All right, let's grab these boys first."
"717770","719230"," Nom, nom, nom, nom, nom, nom, nom."
"721170","722870"," Oh, that guy does go. "
"723290","725230"," Oh, they're all falling over."
"725530","726270"," Don't worry about that."
"728630","729150"," Why is that?"
"729170","730050"," Why did they fall over?"
"730170","730810"," Whatever, whatever. "
"732510","733750"," That's okay, that happens."
"733950","734830"," All right, let's get some bigger bullets."
"739540","740180"," Pretty good, oh. "
"743480","745160"," That's okay, that's fine."
"745300","746620"," That's fine, everything's fine."
"747460","748480"," This is normal. "
"748940","750480"," He's still there, he's still stuck."
"751280","752700"," Let's get some pointy bullets."
"754880","755460"," Fuck yes. "
"759320","760880"," This game's actually fun."
"760980","762320"," I'm actually, like, enjoying this."
"762400","763080"," That's crazy. "
"763820","768080"," All right, can we get the big ones?"
"768720","770240"," Oh my god."
"772140","773020"," Oh no."
"774940","776760"," Oh, that's not ideal. "
"779180","781340"," You gotta, guys, you missed him."
"781500","782220"," You missed him."
"782520","784080"," Let's go again for the sake of the"
"784080","785280"," video, not because I'm having fun. "
"796410","797390"," Happens to the best."
"797390","798750"," What did three men they say?"
"800790","802590"," I think they do damage when it runs"
"802590","803310"," into him."
"806550","807890"," Perfect, no notes. "
"808290","809270"," No notes."
"814980","816060"," Welcome to game three."
"816220","817560"," We got a knife, it spins. "
"818020","819300"," That's pretty much it."
"819440","820880"," That's the whole game, you cut shit."
"821700","823100"," Yeah, what you see is what you get. "
"823380","824780"," Yeah, I don't know what else to say."
"824900","825700"," That's all this is."
"825820","826740"," Okay, let's get to work. "
"827340","829580"," Okay, we got a brand new unity scene."
"829580","831640"," And let's start a timer for 60 minutes."
"832340","833920"," Ah, okay, we're going, we're going, we're going. "
"834120","835260"," All right, so first up, we need a"
"835260","837020"," way of splitting shit in half."
"837080","837980"," I think that's going to be the hardest"
"837980","838260"," thing."
"838800","840600"," So we could cut it ourselves, but we"
"840600","841800"," do not have time for that shit. "
"842180","845020"," So let's steal someone else's work."
"845180","847160"," I'm sure that's what the creators of this"
"847160","847540"," did anyway."
"847700","848720"," Come on, come on, come on, come on,"
"848780","849140"," come on. "
"849560","850900"," All right, dynamic mesh slicer, that'll do."
"851000","851920"," It's free, let's go."
"852100","853020"," Boom, all right, what does this do?"
"853960","854740"," Oh, okay. "
"856180","856980"," Excellent, excellent."
"857140","858360"," That's exactly what we want."
"858440","858860"," Okay, okay. "
"858860","860660"," Let's adjust the code so it splits it"
"860660","861460"," in half perfectly."
"866900","868480"," Whoa, yeah, making progress."
"868600","871660"," Okay, okay, let's add some rotation to the"
"871660","872800"," split so it looks a bit nicer. "
"873040","874560"," Okay, now it should cut and then like"
"874560","875820"," split nicely."
"876920","878900"," I mean, I guess that was a touch"
"878900","880220"," more forceful than I was hoping."
"881060","881460"," Three. "
"883300","884480"," Okay, yeah, whatever, that'll do."
"884560","885300"," We gotta move on."
"885600","886820"," Now, what do we need?"
"886880","888000"," We need some shit to cut. "
"888380","890080"," This is sought by cheap."
"890740","892560"," Food, yeah, sure, you cut food, that works."
"892620","893540"," There's no way this works, right?"
"893800","894960"," Get rid of the cube, grip it and"
"894960","895240"," ship it. "
"895540","895940"," What happens?"
"898300","898620"," P?"
"898880","899540"," Oh, it's gone."
"899960","901380"," Not allowed to access triangles."
"901980","902680"," Not allowed to act. "
"902860","903300"," Oh, you know what?"
"903320","904100"," I don't have time for this."
"904360","905460"," Let's bring in the big guns."
"905900","906340"," What is this?"
"906640","907900"," Okay, project view, import settings. "
"912600","913240"," Yes, okay."
"914000","915360"," Okay, it's kind of shit."
"917280","917820"," You know what?"
"917820","918380"," We take those. "
"918560","919400"," Okay, okay, okay, okay."
"919400","920800"," We got a splitting apple."
"921040","921380"," What do we need?"
"921440","922740"," We need a knife, obviously, duh. "
"924000","924820"," Just give me the knife."
"924940","927260"," It's fucking pink every time."
"928240","928640"," Boom. "
"931340","932500"," Yes, gaming, okay."
"932860","933980"," Here, we run it, slice."
"934240","935440"," Yes, okay, okay. "
"937180","938080"," Let's fucking go."
"938660","940520"," Now, that might have looked like the knife"
"940520","941920"," was cutting the thing, but I actually just"
"941920","943260"," pressed P at the right time to make"
"943260","944140"," it look like that."
"944500","945780"," So we gotta actually make the knife cut"
"945780","946100"," the thing. "
"946380","948000"," This should cut it without me pressing P."
"948400","948960"," That's the dream."
"951040","951960"," Please, please."
"956280","956740"," Fuck. "
"958180","959060"," Oh, here it is."
"959200","960720"," This needs a collider."
"960920","962070"," Yeah, that should fix it. "
"963980","965720"," Fucking piece of shit game engine."
"966120","966580"," Goddamn."
"970810","971670"," Yes, okay. "
"971910","972870"," It cut it a billion times."
"972950","973270"," Who cares?"
"973790","975130"," Move on, move on, move on."
"978090","979750"," Yes, okay, okay. "
"980510","980870"," Gaming."
"981510","984310"," All right, now we need the actual movement"
"984310","984910"," of the knife."
"984990","985950"," How does the knife actually move?"
"987030","987750"," It spins. "
"994450","995850"," Oh, I forgot what I was doing."
"996070","997590"," I just started actually playing the game."
"997850","998630"," So it spins. "
"999370","1000230"," How much time do we have left?"
"1000410","1000930"," 40 minutes."
"1001050","1001550"," Okay, okay."
"1001910","1002650"," We're doing all right. "
"1002690","1003710"," We're doing all right with 20 minutes."
"1003770","1004190"," Okay, okay."
"1004330","1004810"," We're crazy. "
"1004930","1006790"," So as I said earlier, with such grace"
"1006790","1009110"," and articulation, we need to spin the knife,"
"1009330","1011050"," but also we need to apply an upward"
"1011050","1012690"," force and a forward force."
"1012790","1014530"," So it's sort of like hops forward."
"1014710","1016250"," If that makes sense, you get it. "
"1016370","1016990"," Let's let it rip."
"1020890","1022150"," All right, that's interesting."
"1022770","1023530"," Yeah, that's better. "
"1023630","1024150"," That's what I wanted."
"1024290","1024869"," Okay, great."
"1024990","1026310"," Now we just need the camera to follow"
"1026310","1027790"," the knife and we're looking solid. "
"1028290","1029390"," Oh, that's pretty good."
"1029470","1030250"," That's pretty good, actually."
"1030650","1032230"," Okay, 20 minutes. "
"1040280","1041000"," Um, okay."
"1041119","1041500"," Ah, fuck."
"1041599","1042099"," I lost it again. "
"1042180","1043380"," Um, what are we, what are we doing?"
"1043540","1044040"," Where am I?"
"1044400","1046619"," Um, I need to, I need more shit"
"1046619","1046980"," to cut."
"1047280","1048620"," See, I added cans."
"1049420","1049780"," Whoa. "
"1050460","1050820"," Wow."
"1051220","1052260"," At this point, I thought it was a"
"1052260","1054100"," good idea to get a skybox, which games"
"1054100","1056240"," use to make the sky look like a"
"1056240","1056600"," sky."
"1056800","1058100"," But Unity was less of a fan of"
"1058100","1058520"," this idea. "
"1058740","1059700"," Oh, this is taking so long."
"1061740","1063140"," Don't worry about the edge fix ups."
"1063300","1064740"," Just go, go. "
"1066280","1067900"," I should have just set it to orange."
"1068040","1068320"," Go."
"1068320","1069720"," Oh my God. "
"1070180","1073340"," Unity, please, please, please."
"1074180","1074500"," Okay."
"1075360","1077600"," You can't be busy for 60. "
"1078140","1079120"," That's over a minute."
"1079720","1080580"," I'm sorry."
"1081180","1081520"," I'm sorry. "
"1081540","1083320"," That was a ridiculous thing to ask for."
"1083440","1084880"," I shouldn't have tried to skybox."
"1084960","1085660"," That was dumb. "
"1085780","1086460"," I'm sorry."
"1086640","1087820"," Unity, I'm sorry."
"1088400","1088920"," I'm free. "
"1089640","1090860"," Hi, I'm sorry about shit."
"1091040","1091560"," Fuck you."
"1092000","1092600"," Let's go. "
"1092840","1093380"," Skybox."
"1093960","1095660"," Oh, I forgot I added the ground."
"1096900","1097780"," It's perfect. "
"1097780","1098380"," No notes."
"1098840","1099280"," Ah, fuck."
"1099400","1100580"," The ground doesn't even ground. "
"1100800","1101780"," Ah, I should have that."
"1101880","1102860"," I should make that do that."
"1103020","1103600"," Okay, fuck. "
"1103700","1104320"," I think I did it."
"1104420","1105940"," We got like 10 minutes left, but I'm"
"1105940","1106840"," feeling good about this."
"1110610","1111250"," That's rough. "
"1111430","1112090"," That's rough."
"1112170","1113130"," That's rough to watch."
"1113710","1114650"," Oh my God. "
"1114770","1116390"," What the fuck is happening?"
"1117370","1119470"," I just wanted to make the ground ground."
"1119770","1120110"," You know what?"
"1120210","1120530"," Fuck this."
"1120590","1121690"," You've lost collider privileges. "
"1122010","1123330"," It'll be our little secret that you can"
"1123330","1124150"," just go through the ground."
"1124230","1124830"," Don't tell anyone."
"1126210","1126910"," Eight minutes. "
"1127270","1128730"," I added some more stuff to cut, like"
"1128730","1129250"," doughnuts."
"1129770","1131190"," Oh, don't look at that."
"1131930","1134010"," I also added the score, which I apparently"
"1134010","1135210"," put in the middle of the screen. "
"1137290","1138770"," It's a bold choice."
"1138910","1140750"," And I added a finish line and..."
"1140750","1141290"," Oh, okay."
"1147790","1149530"," All right, let's cut some shit. "
"1149950","1151710"," I think visually this one's the worst."
"1151810","1152850"," I think it looks like shit."
"1156430","1157350"," Okay, it's pretty good. "
"1161390","1163450"," Oh, huge lag spike there."
"1163530","1163990"," That's okay."
"1167150","1169250"," Eggplant splits into 4,000 parts. "
"1170750","1172330"," Whoa, did you see that?"
"1173830","1175430"," Whoa, what the fuck?"
"1175910","1177130"," What is going on?"
"1177370","1178130"," Oh, wait a second."
"1180250","1182370"," Oh, oh, I see what's happening."
"1182930","1185490"," I left some scripts that when you click"
"1185490","1186870"," on something, it splits it apart. "
"1186870","1190050"," Okay, until I was clicking on the ground."
"1190310","1191110"," Oh my god."
"1191530","1192290"," Okay, that makes sense. "
"1192390","1194350"," I was clicking on the ground and because"
"1194350","1195430"," of that, it was splitting the ground."
"1195510","1196230"," So this should reset it."
"1196290","1196830"," It does!"
"1197630","1197990"," Huge!"
"1198090","1198830"," That actually worked. "
"1199490","1201030"," So if I don't click on the ground..."
"1204130","1205270"," It looks pretty good."
"1206250","1207330"," Do you like if I click on that"
"1207330","1207570"," can?"
"1208410","1209130"," Click on that can."
"1213270","1214950"," This is not really how you're supposed to"
"1214950","1215470"," play the game. "
"1216870","1217850"," I can just click on this."
"1217990","1220350"," Yeah, I can just click on them."
"1220510","1221270"," Makes it a lot easier. "
"1221630","1222070"," Let me get that guy."
"1222830","1223210"," Can I..."
"1223210","1224790"," What happens if I click on the finish"
"1224790","1225070"," line?"
"1226830","1227310"," What happened?"
"1230520","1230840"," Nothing."
"1231060","1231460"," Oh, wait. "
"1232340","1233860"," I think I split it in half and"
"1233860","1235480"," then I can go through this finish line."
"1235560","1237820"," Oh my god, I'm free."
"1239320","1240560"," Okay, let's run it back one more time. "
"1240640","1241440"," I want to see what score I get."
"1241600","1242140"," Oh wait, is that..."
"1243000","1245340"," Is that Brilliant.org cutting through the competition?"
"1245340","1245840"," What?"
"1247840","1248640"," So dumb."
"1249060","1250360"," Oh my god, I think that was the"
"1250360","1252160"," worst segue I've done in my life. "
"1252320","1253940"," Okay, Brilliant.org."
"1254060","1255600"," People often ask me how I got this"
"1255600","1256560"," good at making games."
"1256720","1258440"," Well, the trick to achieving this level of"
"1258440","1260340"," mastery is breaking the journey up into small"
"1260340","1261940"," steps and learning something every day."
"1262140","1263860"," Brilliant is the epitome of this philosophy by"
"1263860","1265980"," helping you build real knowledge in just minutes"
"1265980","1266300"," a day. "
"1266420","1268460"," It's like the opposite of mindless doomscrolling."
"1268660","1269500"," Instead of watching this..."
"1269500","1270860"," On the left side, the internet won't let"
"1270860","1271660"," him in the right side."
"1271820","1272840"," Are you serious right now?"
"1272920","1274560"," You could be doing an interactive course learning"
"1274560","1277260"," about how large language models like Chachapiti work,"
"1277380","1278360"," or you could take one of the many"
"1278360","1280020"," courses on programming, which are a good way"
"1280020","1282620"," to build foundations and learn real world applications. "
"1282820","1284740"," Brilliant's courses are also available right on your"
"1284740","1286000"," phone, so you can do them whenever you"
"1286000","1286680"," have a spare minute."
"1286760","1288380"," Whether that's when you're on the toilet or"
"1288380","1290520"," driving on a particularly straight road, you can"
"1290520","1292240"," level up on the go in just minutes."
"1292440","1294200"," So to support this channel and try everything"
"1294200","1296060"," Brilliant has to offer for free for a"
"1296060","1298540"," full 30 days, visit brilliant.org code bullet"
"1298540","1300400"," or scan the QR code on screen, or"
"1300400","1301680"," you can click the link in the description. "
"1301880","1303460"," You'll also get 20% off an annual"
"1303460","1304320"," premium subscription."
"1304500","1305300"," Thank you, Brilliant."
"1305660","1307280"," Hey, it's Patreon battle time. "
"1307380","1308240"," Okay, thanks for watching."
"1308400","1309460"," This one is fun to make."
"1309600","1311020"," Kind of crazy how close I got to"
"1311020","1312040"," the games within an hour. "
"1312500","1314440"," Of course, they're not as good as the"
"1314440","1314900"," originals."
"1315040","1316660"," The originals had a lot more like polish"
"1316660","1317280"," and stuff."
"1317680","1319000"," And like honestly, like a lot of the"
"1319000","1321020"," originals had just like a lot more level"
"1321020","1321860"," design, I guess. "
"1321940","1322680"," Like a lot more, they had a lot"
"1322680","1324480"," more levels to play through, which probably would"
"1324480","1325940"," have taken a bit more time."
"1325940","1326660"," It was kind of crazy."
"1326820","1329560"," Like all the functionality was kind of essentially"
"1329560","1329900"," there. "
"1332040","1332860"," Which is nuts."
"1333300","1334480"," Yeah, I was pretty happy with that one."
"1335140","1337300"," Especially the first game, the Countmasters one. "
"1337500","1339140"," That was actually like, I thought that was"
"1339140","1339540"," really cool."
"1339940","1341220"," The knife one was kind of shit."
"1341700","1343120"," If for some reason you want to play"
"1343120","1344520"," them, I don't know why you would. "
"1344600","1346280"," But if for some reason you do, they"
"1346280","1347080"," are on my Patreon."
"1347360","1348300"," So you can go check that out."
"1348400","1349520"," Maybe you want to see if you can"
"1349520","1352060"," beat my score on how long it took"
"1352060","1353840"," the Countmasters thing to end or something. "
"1354300","1355720"," Yeah, I mean, obviously they're buggy."
"1355720","1358720"," They are not fun, but they're there."
"1358920","1360180"," I hope you like this sort of like"
"1360180","1361220"," lower effort content. "
"1361560","1363040"," It's still like a lot of editing and"
"1363040","1363380"," all that."
"1363560","1366660"," But like the actual project themselves obviously took"
"1366660","1369300"," me three hours, which is way less than"
