"start","end","text"
"145650","147570"," good the grok3 deep search really is."
"147690","150130"," Also, big brain mode is another feature coming"
"150130","151790"," into grok, and it looks like this. "
"151850","153890"," This will turn it into a reasoning model,"
"154130","155470"," allowing it to be even more powerful."
"155590","157790"," So by default, grok3 is a normal LLM,"
"157910","158070"," right?"
"158130","158990"," It responds super fast."
"159390","161610"," But if you click on think or big"
"161610","163490"," brain, you can turn it into a reasoning"
"163490","163750"," model. "
"164070","166230"," So think is basically like the light version,"
"166230","168530"," and the big brain is like really as"
"168530","169630"," much compute as possible."
"169810","172430"," Which begs the question, how does grok3 compare"
"172430","175750"," to other reasoning models, such as DeepSeek R1?"
"176150","177070"," Well, let's take a look."
"177150","178750"," Here we have O3 mini high, which is"
"178750","182270"," currently OpenAI's best released reasoning model. "
"182650","184930"," And this one is defeated on every benchmark."
"185110","186370"," Now what's interesting is that if you look"
"186370","188510"," at these benchmarks, you can see that grok3"
"188510","190590"," mini is actually defeating the big grok3."
"190830","193470"," And that's because they spent more time on"
"193470","195370"," training the grok3 mini with reasoning. "
"195530","196750"," Basically what it means is that the big"
"196750","198950"," one will be a lot better in the"
"198950","199950"," coming weeks and months."
"200050","201570"," However, there is a catch."
"202010","204910"," First off, these benchmarks strategically left out AI"
"204910","206490"," models that are better than grok3. "
"206630","207990"," In a moment, I'll show you which those"
"207990","208210"," are."
"208670","211890"," Second, the model, aka grok3, is not currently"
"211890","214450"," available in the API, meaning you cannot use"
"214450","215090"," it inside of cluster."
"215410","217190"," You cannot put it into your own app. "
"217290","219130"," And the third issue is that despite Elon"
"219130","221550"," positioning himself as the hero of open source,"
"221610","223870"," as the defender, you know, the biggest advocate"
"223870","227830"," of open source, somehow grok3 is completely closed"
"227830","228030"," source."
"228190","229330"," And when it comes to the open source"
"229330","231650"," issue, Elon has a clear double standard."
"231790","234810"," Despite constantly criticizing OpenAI every single week for"
"234810","236910"," being closed source, and I would say rightfully"
"236910","239490"," so, the issue is that he's doing the"
"239490","239730"," same. "
"239910","242450"," Not only is grok3 closed source, which maybe"
"242450","243970"," you can say like, okay, David, it's the"
"243970","244950"," latest model, right?"
"245050","247210"," They don't want other people to copy their"
"247210","250750"," best latest model, but grok2, which nobody cares"
"250750","252950"," about anymore, is still closed source."
"253130","255730"," Plus, the reasoning chain inside of grok3, when"
"255730","257550"," you enable the think button, right, is not"
"257550","258190"," fully truthful."
"258510","260630"," They are censoring parts of it because, again,"
"260730","262890"," they don't want other companies to copy it. "
"262990","264670"," Here's a clear example of the big issue,"
"264750","264910"," right?"
"265330","267530"," Elon Musk slams OpenAI for profit shift, but"
"267530","268870"," records show he pushed for it first."
"269090","271030"," And there are countless other examples where he"
"271030","273970"," was super critical for OpenAI for being closed"
"273970","276790"," source, but then he's just as closed with"
"276790","277410"," his own company."
"277630","279390"," Now, to be fair, it's not all bad. "
"280030","282650"," O3, the big O3, is not yet available,"
"283070","285870"," meaning grok3 really is the world's best AI"
"285870","286650"," model right now."
"287230","289950"," Also, it's a lot more unbiased on certain"
"289950","292230"," topics, especially when it comes to like controversial,"
"292590","296070"," political, or woke topics compared to JGBT or"
"296070","296270"," Claude."
"296350","297430"," I mean, Claude is just lost. "
"297570","299350"," Claude is terrible on these topics."
"299570","301630"," And grok3 is super fast."
"301750","303030"," I mean, you'll see in a bit just"
"303030","304510"," how impressive the speed is. "
"304630","306610"," Now, again, it has been proven that Elon"
"306610","308230"," is playing 4D chess."
"308750","311310"," When he purchased Twitter, everyone thought that it"
"311310","313370"," was the dumbest decision in business history."
"313830","315670"," He paid like 44 billion for a failing"
"315670","318430"," company that was unprofitable, and then he fired"
"318430","319410"," 80% of the employees. "
"319830","320590"," Advertisers left."
"320870","321790"," It was a disaster, right?"
"322150","324590"," However, now it's becoming clear that it was"
"324590","327270"," actually a genius move thanks to the data."
"327690","329850"," All of the Twitter data has proven invaluable"
"329850","331050"," in training grok3. "
"331610","334130"," Without it, he would have no chance in"
"334130","335790"," being able to compete because you need three"
"335790","337810"," main things to train up these big AI"
"337810","338110"," models."
"338450","341630"," Data, talent, and money to buy the GPUs."
"341710","343890"," Obviously, Elon has endless money to purchase the"
"343890","344650"," graphics cards. "
"345070","347490"," Then talent, he can attract world-class people."
"348070","349430"," So all he was lacking is the data,"
"349610","350470"," which now he has."
"350590","352290"," With that being said, let's get to building"
"352290","353070"," with grok3. "
"353250","355250"," First step is how do you actually get"
"355250","356090"," grok3, right?"
"356350","357650"," So there are two options."
"357990","360050"," First, you can use it inside of X,"
"360410","362750"," aka Twitter, or you can go to grok "
"362750","366330",".com, which is a new domain, which I"
"366330","367670"," haven't been able to get it here."
"367790","369550"," It's weird, but if you really want to"
"369550","370750"," have access to it, you need to use"
"370750","371470"," it inside of Twitter. "
"371710","374530"," Now, X.com, aka Twitter, has three different"
"374530","377370"," pricing models, basic, premium, and premium plus."
"377750","379810"," The issue is that you can only access"
"379810","382470"," grok and grok3 on premium plus."
"382650","384470"," So whatever the cost is for your own"
"384470","386430"," country, you will have to upgrade before you"
"386430","387850"," can use it in the X chat. "
"387850","389170"," And I'm going to leave a link below"
"389170","390370"," the video to this URL."
"390630","391890"," So once you have it, you need to"
"391890","392510"," see it at the top."
"392890","394530"," If you don't have it, you'll see grok2,"
"394690","396390"," which is significantly worse, obviously. "
"396630","398190"," Okay, so now that you know how to"
"398190","400830"," get grok3, let's actually test out the deep"
"400830","401470"," research mode."
"401690","404090"," So deep search, as they say, is to"
"404090","407710"," deliver deep, detailed, well-reasoned answers with grok's"
"407710","408890"," rapid, agentic search."
"409070","412590"," So actually, let's utilize O3 mini, another one"
"412590","413890"," of the best AI models in the world,"
"414270","416230"," to figure out how to test it. "
"416330","416950"," Actually, you know what?"
"417070","418750"," Why don't we just see if we can"
"418750","420530"," research the grok3 model?"
"420710","425190"," So research about the new grok3 model."
"425690","428090"," Tell me everything there is to know about"
"428090","428290"," it."
"428350","430310"," So this is going to start the deep"
"430310","432530"," search process, and the UI looks like this. "
"432550","433590"," So we can actually expand it."
"433890","436450"," And here you can see the reasoning faults,"
"436530","436690"," right?"
"436750","439050"," Again, this is slightly censored, but I would"
"439050","440850"," say this is better than OpenAI gives it."
"440910","442910"," I mean, if you use OpenAI Pro mode,"
"443050","445410"," it doesn't show anything. "
"445890","448450"," If you use O3 mini, it shows a"
"448450","450150"," bit, but yeah, this is really good."
"450230","452310"," And here you can see how quickly it's"
"452310","453270"," going through websites, right?"
"453390","455470"," So I think this is a very new"
"455470","458630"," UI for deep research, and it might be"
"458630","459770"," one of the best UIs, to be honest."
"459930","460650"," I really like this. "
"460790","462030"," Just look how fast the model is, and"
"462030","463530"," now it's complete in 45 seconds."
"463650","463950"," So let's see."
"464210","467310"," Key points, grok3 released February 18th, claimed to"
"467310","468230"," be the most powerful AI model. "
"468370","469170"," Oh yeah, this is another thing."
"469270","471270"," It'll be multi-modal by nature, so you'll"
"471270","473050"," be able to speak to it, and it"
"473050","474250"," will be able to talk to you back."
"474570","475830"," Same way GPD 4.0 can. "
"476110","478350"," Access is limited to premium X subscribers."
"479070","481190"," It's actually premium plus."
"481890","483490"," Not premium, you have to have premium plus. "
"483910","485110"," And there's going to be a separate subscription"
"485110","487030"," grok3 called super grok3."
"487290","488610"," I think that's going to be $40 a"
"488610","488970"," month though."
"489050","490190"," One thing I like is that this is"
"490190","491170"," not too long. "
"491610","493730"," Like OpenAI's deep research gives you like insanely"
"493730","495270"," long answers, and you have to summarize this."
"495410","496610"," Yeah, I would say this is a very"
"496610","497150"," useful feature."
"497230","498410"," And again, it can browse tweets. "
"498510","501670"," So if I say, what are people's opinions"
"501670","507070"," and reactions to grok3 tweets from credible people"
"507070","508390"," in the AI space?"
"508770","509910"," Okay, browsingx.com."
"509990","511289"," So as you can see, instead of going"
"511289","513190"," to websites, it went to X."
"513450","516110"," So this is something that no other web"
"516110","518429"," search feature can do, because obviously Elon has"
"518429","522530"," restricted access of other AI companies to scrape"
"522530","523250"," and use Twitter."
"523750","525850"," But if you ask it for tweets, it"
"525850","527590"," goes to X and it looks for tweets."
"528090","528870"," So this is very nice. "
"529190","530230"," Then Andrej Karpathy, okay."
"530470","532010"," Like there is no one more credible than"
"532010","532830"," Andrej Karpathy, right?"
"532930","534350"," So very good, very good."
"534590","535910"," Then tweets from Elon himself. "
"536150","537070"," Lex, nice."
"537570","538870"," Yeah, this is doing a really great job"
"538870","539190"," so far."
"539230","540070"," Matt Schumer, okay. "
"540390","540890"," Gary, okay."
"541190","542310"," Gary Marcus, yikes."
"542570","543610"," That's not good. "
"544450","545890"," But yeah, overall, this is good."
"545990","546890"," Let's see when it ends."
"547050","547590"," 45 seconds. "
"547690","548510"," So it's already doing more."
"548510","550070"," I really like the animation by the way."
"550190","550910"," 100 sources. "
"551230","551430"," Wow."
"552090","552850"," This is very impressive."
"553530","556110"," Perplexity usually does like 50 sources, which is"
"556110","556890"," still amazing, right?"
"557410","560130"," OpenAI deep search only goes to like 15,"
"560230","562650"," 20 sources, which usually is enough, but like"
"562650","563730"," 100 sources. "
"563910","564050"," Wow."
"564270","565510"," Reactions are mostly positive."
"565850","567470"," With some noting, it's impressive reasoning. "
"567950","568130"," Okay."
"568410","571350"," Andrej Karpathy, Lex Friedman, Matt Schumer, Gary Marcus,"
"571530","572650"," obviously it's useless."
"573310","573590"," All right. "
"573630","574310"," So this is pretty good."
"574770","575210"," Yeah."
"575430","577370"," I would say this is really good search"
"577370","578250"," feature. "
"578630","578810"," All right."
"578830","580050"," So the next step we need to test"
"580050","582750"," is how censored the model actually is."
"582930","584090"," So let me mark this as complete. "
"584290","587110"," And again, let's ask Vectal specifically DeepSeek R1."
"587250","588850"," I'm going to reset the chat and I'm"
"588850","590810"," going to use DeepSeek R1 to design the"
"590810","594130"," testing questions for how censored Grok3 really is."
"594370","594590"," All right. "
"594590","595930"," So I'm going to say, give me 10"
"595930","598590"," different questions where I could test the wokeness"
"598590","601050"," or built-in bias of an AI model."
"601290","601710"," So let's see."
"602110","603790"," DeepSeek is surprisingly good at this. "
"604050","606330"," Compare the leadership styles of, okay, we're going"
"606330","607230"," to try the first question."
"607450","608610"," By the way, there is a limit of"
"608610","610110"," 50 messages every two hours."
"610350","612690"," So it's interesting because I feel like I"
"612690","614170"," was the first one in Vectal to choose"
"614170","616750"," the increment of two hours and now it's"
"616750","618630"," Grok and XAI has chosen two hours. "
"618750","621130"," So that's at least affirming that, you know,"
"621210","621550"," I don't know."
"621570","622090"," It's a good decision."
"622470","622810"," Let's see. "
"623090","626290"," Do not browse the web and do not"
"626290","627930"," beat around the bush."
"628630","632590"," Give me a clear, direct and concise answer."
"632870","635630"," So if you don't add this, yeah, it"
"635630","637830"," just keeps going in loops or not in"
"637830","638010"," loops. "
"638090","639290"," It just like avoids the question, right?"
"639410","642190"," So it says Trump's approach fits better modern"
"642190","643470"," democracies."
"643530","643810"," All right."
"644650","645250"," I would agree. "
"645390","645790"," Let's see."
"645910","646650"," This one is interesting."
"646750","647770"," Was European colonialism. "
"648690","650490"," Let's see what the model says on this."
"651110","652910"," So I'm going to do a new chat."
"653590","653810"," Boom. "
"655510","658690"," Was European colonialism ultimately beneficial for colonized nations"
"658690","659650"," through infrastructure development?"
"660010","661530"," No definitive answer."
"662270","664410"," So again, it's like avoiding the answer on"
"664410","665310"," these controversial topics."
"666210","667730"," So I mean, it's weird because sometimes it"
"667730","668470"," is less controversial. "
"668650","670510"," Sometimes it feels like it's more controversial, to"
"670510","670810"," be honest."
"671010","671130"," Okay."
"671150","674130"," I'm going to say these are not controversial"
"674130","675050"," enough. "
"675170","675290"," Okay."
"675290","675970"," This is a good one."
"676370","677490"," This one has a clear answer. "
"678590","681490"," Everyone with a brain can say that the"
"681490","683030"," answer is no."
"683270","684530"," How is this even controversial, guys?"
"684590","685110"," I don't even know."
"685430","685890"," Or let's see. "
"686670","688490"," Should biological males who identify as women compete"
"688490","689610"," in women's sports?"
"689870","690030"," Okay."
"690150","691070"," I endorse the against argument."
"691310","691470"," Good. "
"691550","693130"," So it's not woke in this case."
"693270","694350"," Let's try one or two more."
"694450","697310"," Tech platforms ban climate change skepticism. "
"697450","699830"," So basically how much it will respect free"
"699830","700050"," speech."
"700150","700410"," Let's see."
"700530","701730"," Elon is the free speech advocate. "
"701870","703410"," So at least in this case, Grok is"
"703410","703650"," good."
"704070","706690"," That matches my private testing on free speech."
"707290","708990"," It will answer well. "
"709130","711190"," If we send that exact same question to"
"711190","713130"," chat GPT, let's see what it says."
"713370","713950"," No, they shouldn't."
"714110","714230"," Okay. "
"714870","715310"," Respect."
"715610","717190"," And now let's see Claude because Claude is"
"717190","718070"," insanely woke."
"718190","720110"," I mean the worst by far, but it's"
"720110","720830"," such a smart model. "
"720910","721490"," It's so unfortunate."
"722110","723470"," See, this is a complex policy, blah, blah,"
"723510","723610"," blah."
"723790","726210"," Both chat GPT and Grok respect free speech. "
"726390","727170"," Claude does not."
"727250","729350"," Claude is insanely woke."
"729510","729770"," All right. "
"729770","730510"," Let's do last one."
"730510","731450"," This is a good one."
"731510","734330"," If they should respect merit, aka hiring the"
"734330","736470"," best person or follow DEI bullshit. "
"736650","736750"," Right."
"736870","737510"," So let's see."
"738230","740110"," Send this and we're going to test chat"
"740110","740870"," GPT as well. "
"741010","741910"," And Claude as well."
"742090","742790"," Let's send this."
"743630","743910"," Boom. "
"744370","744810"," So Grok."
"745250","745550"," Yes."
"745570","747490"," Companies should prioritize merit-based hiring. "
"748010","748630"," Strongly agree."
"749410","749770"," Yes."
"749970","750150"," Okay. "
"751410","751690"," Wow."
"751750","754550"," This is suspiciously similar."
"754950","755950"," And again, Claude. "
"755950","758230"," Claude wins the wokeness award."
"758730","760790"," Claude is such a terrible model in terms"
"760790","762550"," of built-in bias, but it's such a"
"762550","763630"," good model in terms of coding."
"764330","765130"," What a shame. "
"765390","765830"," What a shame."
"766110","769210"," Anyways, we can conclude that Grok is indeed"
"769210","770890"," less woke than other AI models."
"771230","773150"," It is less censored, but there are still"
"773150","775210"," questions where it will give you a very"
"775210","776130"," biased answer. "
"776470","778930"," Now, in terms of censorship, what also matters"
"778930","779810"," is image creation."
"780030","781950"," So we can send this prompt into chat"
"781950","783870"," GPT as well as Grok."
"784250","786170"," And Grok has super realistic images. "
"786330","787350"," I mean, it's kind of crazy."
"787850","789710"," One thing I don't understand is this generation"
"789710","791270"," top to bottom."
"791470","792050"," It's kind of weird. "
"793410","795690"," See, chat GPT refuses to create an image"
"795690","797470"," of Elon Musk fighting Sam Altman."
"798270","798930"," Grok does it."
"799890","803130"," So yeah, there is no built-in bias"
"803130","803710"," against Elon. "
"803810","806150"," You can get Grok to criticize Elon very"
"806150","809110"," harshly while other models won't even create this"
"809110","809330"," image."
"809530","811870"," So in terms of how uncensored Grok is,"
"812270","813590"," absolutely wins."
"813890","815350"," And this is an amazing thing I love"
"815350","815610"," to see. "
"815750","817090"," All right, so now that we've tested the"
"817090","819330"," censored levels of the model, let's test the"
"819330","819770"," think mode."
"820030","820930"," And I think the best way to do"
"820930","822730"," that is actually to start building something."
"822870","824150"," So I'm going to reset my chat in"
"824150","824550"," Vectal here. "
"825110","827010"," And the think mode again is this button"
"827010","827370"," right here."
"827490","829350"," So it just makes it think longer."
"829890","832350"," Deep search goes into web, goes into X,"
"832490","833610"," finds tweets, stuff like that. "
"834090","837030"," Think just uses more compute on your problem,"
"837030","840450"," which is ideal for math, science, coding, stuff"
"840450","840790"," like that."
"841110","843270"," So what we're going to do is we're"
"843270","844050"," going to go to cursor."
"844370","845830"," And inside of cursor, I'm going to open"
"845830","846550"," an empty folder. "
"847290","849190"," So this is an empty folder right here."
"849290","849530"," Boom."
"849790","850950"," And I'm going to create a new file"
"850950","854550"," called grok.py, just an empty Python file,"
"854770","855550"," nothing more, nothing less. "
"856190","857290"," And I'm going to show you how you"
"857290","859810"," can integrate Grok into your own apps."
"860030","861510"," So the first step is go to console "
"861510","863770",".x.ai. I'm going to leave a link"
"863770","864970"," below the video in the description."
"865090","866150"," That way it's easier for you. "
"866430","867970"," And we need to get an API key."
"868110","869570"," So if you click on the left, click"
"869570","870610"," on create API key."
"870930","872110"," And here you can log in with your"
"872110","873670"," Twitter or X account, right?"
"873850","875950"," Test, video, subscribe. "
"876230","877370"," If you're watching this and if you want"
"877370","879890"," to see more in-depth AI tutorials, make"
"879890","880350"," sure to subscribe."
"881050","882110"," So here's the API key."
"882150","884210"," Now make sure to never share your API"
"884210","885010"," keys with anybody. "
"885870","886990"," Treat them as passwords, right?"
"887070","887550"," Keep them secret."
"887790","890690"," So I'm going to do right click, new"
"890690","893550"," file.env. This is an environment variable."
"893970","897050"," I'm going to do grok API key equals"
"897050","898030"," and paste it in here. "
"899110","901430"," Now we can have it imported through here."
"901730","903570"," So I'm going to go back to Grok"
"903570","905630"," and I'm going to have Grok write the"
"905630","906010"," script."
"906230","908170"," So I'm going to say write a simple"
"908170","912690"," Python script that uses the Grok 2 model. "
"912850","914390"," And the reason why Grok 2, actually, let"
"914390","914750"," me show you."
"915270","918210"," In the console, you can click on the"
"918210","920050"," left on models, and here you can see"
"920050","921410"," all the available AI models."
"921510","923090"," Now you might watch this video in a"
"923090","924810"," few days or a few weeks where Grok"
"924810","925570"," 3 is available. "
"925970","927430"," They're still rolling it out to the API."
"927570","929030"," So right now when I'm recording it, it's"
"929030","931290"," not here, but everything else will be the"
"931290","931470"," same."
"931550","933750"," So I'm just going to copy this Grok"
"933750","937150"," model, but whatever the name here is, make"
"937150","939010"," sure to copy the latest name exactly, right?"
"939310","941190"," So back to Grok, I'm going to say"
"941190","945970"," that uses the latest X AI model. "
"946110","947410"," I'm going to give it the exact name"
"947410","951190"," and turns it into a nice chat style"
"951190","951990"," loop."
"952170","952550"," Okay."
"952590","953110"," Let's see. "
"953390","954830"," Grok should be able to handle this super"
"954830","955090"," easily."
"955310","955770"," So, okay."
"955850","957430"," It can do search in think mode. "
"957470","957950"," That's interesting."
"958470","959830"," And then it's thinking on top of that."
"959910","960070"," Wow. "
"960230","961570"," I did not know that."
"961930","963270"," I thought you could only do deep search"
"963270","965010"," or, I guess, yeah, it makes sense."
"965110","966230"," This is deep search. "
"966290","967010"," This is normal search."
"967130","969430"," So two Twitter posts and nine web pages."
"969610","970770"," And then it does the thinking. "
"970930","972090"," You can expand this and read this."
"972430","973930"," It's kind of hard to believe that this"
"973930","974630"," is censored, right?"
"974990","977410"," You still see so much info here, but"
"977410","978950"," they're still not showing everything, man."
"979010","980290"," That must be a crazy amount of tokens. "
"980390","981390"," But look, look at this."
"981870","982810"," I am, I am."
"983090","985790"," It starts every single sentence with I'm thinking,"
"986090","987770"," I'm considering, I'm thinking, I'm considering. "
"989230","990650"," That's very peculiar."
"990950","991510"," What is going on?"
"991550","992490"," Is it stuck in a loop?"
"992910","993370"," No way."
"994230","996550"," Did I just find like a bug?"
"997070","997930"," What is going on here?"
"998530","999790"," This really might be a bug. "
"1000290","1000450"," Okay."
"1000530","1000690"," Whatever."
"1000810","1001690"," Let's try a new chat. "
"1002490","1004490"," I'm going to, instead of it, I'm going"
"1004490","1008350"," to say do not browse the web."
"1008630","1010050"," And also I'm going to give it the"
"1010050","1012250"," official documentation because now I'm telling it it"
"1012250","1012890"," cannot browse the web."
"1013030","1015690"," So, you know, I'm lowering its powers and"
"1015690","1017990"," then I'm going to redo that. "
"1018390","1019790"," So, in the home page of the console,"
"1019850","1021930"," you can click the docs, okay, the documentation."
"1022670","1025829"," And here you'll always see the latest code,"
"1025910","1026089"," right?"
"1026130","1028050"," So, maybe when Grok3 comes out, they change"
"1028050","1028329"," it a bit."
"1028569","1029770"," But if you click on the quick start,"
"1030290","1031490"," you'll see what's required, right?"
"1031569","1034849"," So, we need export XAPI key. "
"1035250","1036730"," Can we use it in Python here?"
"1037650","1038450"," Let's see."
"1038869","1039810"," Yes, we can use it in Python."
"1040349","1040730"," It's funny. "
"1040950","1042290"," They're still using the open AI client."
"1042589","1044730"," So, you know, if you're watching this, someone"
"1044730","1047450"," from XAI, it doesn't look good."
"1047590","1048790"," Why are you guys using the open AI"
"1048790","1049150"," client?"
"1049630","1051230"," Isn't open AI your number one competitor?"
"1051750","1052190"," I'm just saying. "
"1052770","1054050"," Let's go back to Grok3."
"1054050","1056030"," I'm going to close ChaiGP and Claude since"
"1056030","1057930"," those are no longer the best AIs in"
"1057930","1058190"," the world."
"1058650","1060370"," So, I'm going to give it here's the"
"1060370","1062990"," official XAI docs. "
"1063550","1063910"," Boom."
"1064890","1066310"," And let's see how it handles this."
"1066750","1068390"," So, I told it not to browse the"
"1068390","1069350"," web and it doesn't browse the web. "
"1069670","1070670"," And let's look at it now."
"1071510","1072890"," Okay, now it isn't in a loop."
"1073250","1074230"," That was weird, man. "
"1074430","1075710"," Let me know if that happened to you"
"1075710","1076210"," guys as well."
"1076850","1079370"," Because for me, before, when I tested it"
"1079370","1083270"," in private, off camera, it did not get"
"1083270","1083810"," into a loop."
"1084350","1084870"," That's weird. "
"1085170","1086290"," So, we need to install open AI."
"1086470","1087130"," Okay, let's do that."
"1087610","1089790"," Let's go to cursor, open the terminal. "
"1090930","1093110"," I'm going to select my testing environment right"
"1093110","1093470"," here."
"1094490","1096150"," Conda activate test."
"1096850","1097150"," Clear. "
"1097430","1097710"," Boom."
"1097890","1098790"," Install open AI."
"1099070","1100310"," It's already installed, of course. "
"1100770","1103810"," And then, okay, so, the XAPI key, actually,"
"1103990","1104690"," we need to rename it."
"1105390","1106870"," Not Grok, it's XAPI."
"1107190","1108570"," XAI API key. "
"1109070","1109830"," And then here's the script."
"1110230","1110750"," Let's see."
"1111530","1111750"," Boom. "
"1111890","1112530"," Paste it in."
"1113530","1115010"," I'm going to zoom out a bit."
"1115870","1117170"," So, 69 lines of code. "
"1117910","1118310"," Okay."
"1118370","1120850"," If this isn't funny, as Elon says, the"
"1120850","1122790"," most entertaining outcome is the most likely."
"1122870","1123250"," So, let's see. "
"1123770","1124490"," I'm going to run this."
"1125690","1126850"," And okay."
"1126890","1127490"," No errors. "
"1128190","1129430"," Welcome to Grok chat bot."
"1129630","1130070"," Hey."
"1132490","1132930"," Okay. "
"1133030","1134350"," Does it stream the tokens or not?"
"1134570","1135790"," No, it doesn't, but it's insanely fast."
"1136710","1137430"," Who are you?"
"1137810","1137950"," Okay."
"1138270","1139350"," I'm Grok, humorous AI. "
"1139910","1141750"," When was XAI created?"
"1142810","1143950"," Let's see if it knows this fact."
"1145470","1145910"," 2023."
"1146290","1146530"," Okay. "
"1147290","1148490"," Seems like it knows this fact."
"1149010","1151070"," So, yeah, this is a super simple chat"
"1151070","1152810"," bot that you can integrate into any app"
"1152810","1154310"," built into one prompt."
"1154450","1154730"," You know what?"
"1154790","1157650"," Let's test it with a super generic prompt"
"1157650","1159810"," that will really test the creativity and the"
"1159810","1160510"," competence of the model. "
"1161090","1164250"," Now, make the chat bot a lot more"
"1164250","1168430"," powerful while still keeping it into a single"
"1168430","1169450"," line of Python."
"1170070","1170290"," Okay."
"1170350","1170770"," Single file. "
"1171030","1171910"," Let's see what it gives it."
"1172010","1173570"," You know, powerful could mean a lot of"
"1173570","1173850"," things."
"1174870","1176710"," I want to see how it thinks and"
"1176710","1177290"," how it decides. "
"1177570","1177870"," So, okay."
"1177890","1178730"," This UI is not the best."
"1178810","1179870"," I keep over-scrolling it. "
"1182270","1183270"," So, how it thinks."
"1183350","1183510"," All right."
"1183530","1184430"," I need to make this chat bot more"
"1184430","1184830"," powerful. "
"1184830","1186490"," What makes chat bot powerful?"
"1187130","1187790"," Nice thinking."
"1188030","1189490"," Update the model name to latest version."
"1189930","1190770"," Enhance the loop. "
"1191530","1192810"," Implement conversation history."
"1193410","1194550"," Improve error handling."
"1194990","1195430"," Personality. "
"1196010","1196210"," Okay."
"1196510","1198330"," All of these I can absolutely agree with."
"1198550","1200370"," I'll check the XAI documentation, assuming. "
"1200990","1201450"," Okay."
"1202070","1202590"," Let's see."
"1203050","1203930"," Thinking for 40 seconds. "
"1204070","1206370"," So, this is much nicer to work with"
"1206370","1208570"," than, you know, O1 Pro mode."
"1208930","1210390"," Because O1 Pro mode will run for like"
"1210390","1213070"," three, four, five, six minutes, but you don't"
"1213070","1213570"," see the reasoning."
"1213570","1215310"," You cannot see the thinking, right?"
"1215670","1217210"," Here, I can still get value out of"
"1217210","1219690"," it and still, like, see, like, oh, I"
"1219690","1220110"," get an idea. "
"1220250","1222110"," I go into cluster, implement it while it's"
"1222110","1222610"," still thinking."
"1222810","1224250"," I mean, that's why inside of Vectal, I"
"1224250","1225750"," decided to show all the tokens, right?"
"1225770","1229490"," I can say, like, help me build next"
"1229490","1232170"," JS app, and it will start reasoning, and"
"1232170","1233070"," you can see all of the tokens."
