"start","end","text"
"262730","264570"," So, you buy a put option."
"265010","265890"," Simple enough, right?"
"266610","269370"," Now, if you bought an option, someone had"
"269370","270490"," to have sold it to you. "
"270690","271210"," But who?"
"271750","274490"," The answer is any other trader who is"
"274490","276890"," willing to be paid to take on your"
"276890","279490"," risk, just like an insurance provider."
"280270","282030"," That's the basic idea of options."
"282690","285210"," An investor has risk, but he's willing to"
"285210","288170"," pay someone to take away his risk, and"
"288170","290910"," the person who gets paid now assumes that"
"290910","291810"," investor's risk. "
"292250","294210"," Now, let's look at a real example."
"294910","298910"," You bought $12,500 worth of XYZ stock,"
"299090","301530"," and you also purchased a put option as"
"301530","302070"," insurance."
"302590","304490"," The price of this insurance is going to"
"304490","307090"," be determined by several factors, and you're going"
"307090","309330"," to learn about these factors in Chapter 3."
"309970","311750"," For now, let's just say you had to"
"311750","315050"," pay $500 for this put option, and this"
"315050","317310"," gives you full coverage insurance for the next"
"317310","318170"," 30 days. "
"318390","320510"," Now, let's look at two different scenarios."
"321110","323630"," In the first scenario, after you buy the"
"323630","326150"," stock and the put option, the stock price"
"326150","330470"," goes from $125 per share up to $132"
"330470","331310"," per share."
"331670","334550"," So you made $7 per share on 100"
"334550","335710"," shares of stock. "
"336270","339610"," That totals to a profit of $700 on"
"339610","340530"," the stock that you own."
"340950","344050"," But remember, you also paid $500 for an"
"344050","347050"," option contract that now has no value to"
"347050","347250"," you."
"347730","350250"," So your net profit is only $200. "
"350850","353090"," At this point, you're probably saying, what a"
"353090","355170"," rip-off, and the person who sold you"
"355170","357310"," the option is saying, thanks for the easy"
"357310","359530"," money, because they got to keep the $500"
"359530","360850"," that you paid them."
"361430","363110"," But let's look at another scenario."
"363570","365770"," Now, in this scenario, rather than the stock"
"365770","368210"," price going up, let's say the stock price"
"368210","371330"," goes down to $113 per share. "
"371790","374230"," So the stock's share price is now $12"
"374230","376330"," cheaper than where you initially bought it."
"376790","378970"," And since you own 100 shares, that means"
"378970","380410"," you've lost $1,200."
"381310","384350"," But thankfully, you bought a put option as"
"384350","384990"," insurance. "
"385530","386990"," Now, you go to the person who sold"
"386990","389310"," you the option and say, hey, remember our"
"389310","389910"," contract?"
"390350","392310"," Now, even though the stock is at $113,"
"392310","395250"," you are able to exercise your option to"
"395250","398090"," sell your shares at $125 per share."
"398650","400970"," So you lost nothing on the stock."
"401470","404250"," Your only loss in this scenario is the"
"404250","407130"," $500 you paid for the put option, much"
"407130","409130"," better than the $1,200 that you would"
"409130","411490"," have lost if you did not purchase this"
"411490","412490"," option contract. "
"412870","415170"," Now, remember, the person who sold you the"
"415170","416990"," option had an agreement with you."
"417270","420170"," They were obligated to purchase your shares from"
"420170","422850"," you at $125 per share."
"423430","425470"," So they got to keep the $500 that"
"425470","427570"," you paid them for the put option, but"
"427570","429150"," they are now sitting on a $1,200"
"429150","431290"," loss on the stock that they own. "
"431550","433010"," Now, they can hold the stock and hope"
"433010","434830"," it goes back up, or they can sell"
"434830","436930"," it at the current market price of $113"
"436930","439470"," for a total net loss of $700."
"440750","443110"," So that's all options are, guys."
"443210","445050"," They're simply insurance for an investor. "
"445410","447490"," That's why they even exist in the first"
"447490","447850"," place."
"448310","450170"," So a few thoughts may be running through"
"450170","451010"," your head at this point."
"451490","453430"," You might be saying, but I don't want"
"453430","455510"," to buy insurance on my stock portfolio. "
"455910","457890"," Or maybe you don't even own any stocks"
"457890","459510"," and you were hoping to just learn option"
"459510","461890"," strategies that you can trade with very little"
"461890","464170"," capital without ever even touching the stock."
"464610","465450"," And you can."
"465650","467150"," That's the cool thing about options. "
"467590","469370"," You don't have to own stock to trade"
"469370","469590"," them."
"469930","472310"," You can actually just trade the fluctuating option"
"472310","474630"," prices with your brokerage account, just like you"
"474630","475570"," can trade stock."
"476250","477930"," But we just had to lay the framework"
"477930","481790"," because understanding how options relate to insurance is"
"481790","483850"," crucial for you to understand how options are"
"483850","485870"," priced, which we're going to cover in chapter"
"485870","486250"," three. "
"487030","488510"," Okay, you get it by now."
"488850","491530"," Buying a put option is like buying insurance"
"491530","494210"," on a stock investment and selling a put"
"494210","496310"," option is like selling insurance on a stock"
"496310","496730"," investment."
"497410","499630"," But let's look at another reason one might"
"499630","500690"," want to buy an option. "
"501190","502490"," And this time we're going to explain to"
"502490","504030"," you why you might want to buy a"
"504030","504710"," call option."
"505210","507530"," This time, let's say you don't own any"
"507530","509730"," shares of stock yet, but you have your"
"509730","511350"," eye on a stock that you really like."
"511470","512750"," There's just one problem. "
"512990","514669"," That stock is expensive."
"514909","517110"," So if you were to buy shares, it"
"517110","518830"," would require a lot of capital."
"519309","521710"," What you could do instead is you could"
"521710","523010"," buy a call option. "
"523290","525210"," This would allow you to pay a small"
"525210","527590"," premium for the right to buy shares at"
"527590","529750"," a later date, if perhaps you are correct"
"529750","531990"," about the stock and the price goes higher."
"532570","534390"," So let's look at a real example."
"535130","539170"," Stock XYZ is currently trading at $125 per"
"539170","539570"," share. "
"539890","542590"," To buy 100 shares of the stock, it"
"542590","545010"," would cost us $12,500."
"545950","549470"," So instead of putting up $12,500 to"
"549470","552530"," buy the stock, let's instead buy the 125"
"552530","555910"," strike call option that has 30 days until"
"555910","556630"," it expires."
"556910","559490"," This gives us the right to purchase 100"
"559490","563510"," shares of stock at $125 per share anytime"
"563510","565490"," during the next 30 days. "
"566170","567750"," Now again, the price we have to pay"
"567750","569830"," for this call option will be determined by"
"569830","572170"," several factors that you're going to learn about"
"572170","572490"," soon."
"572970","574470"," But for now, let's just say we had"
"574470","576850"," to pay $500 for this call option."
"577310","579010"," Let's look at two scenarios. "
"579790","581950"," In the first scenario, after you buy the"
"581950","585010"," call option, the stock goes from $125 up"
"585010","586990"," to let's say $137."
"587290","590750"," Now you own the 125 strike call option."
"591270","592910"," What you could do now at this point"
"592910","595230"," is exercise your call option. "
"596170","598570"," Exercising your option just simply means that you"
"598570","601010"," have decided to take advantage of your right"
"601010","603050"," to buy stock at a lower price."
"603770","606350"," So in this case, you exercise your 125"
"606350","609670"," strike call option, so you now own 100"
"609670","611150"," shares of stock at $125."
"611970","614490"," You are up 12 points on this stock. "
"614950","617130"," And since you own 100 shares of stock,"
"617350","618770"," this means you're up $1,200."
"619690","622790"," But remember, you paid $500 for the call"
"622790","625270"," option, so your net profit is really only"
"625270","625870"," $700."
"626770","629030"," Now you might be thinking, well if I"
"629030","630690"," would have just bought the stock to begin"
"630690","632570"," with, I would have made more money. "
"633130","635410"," Yes, this is true, but let's quickly look"
"635410","636630"," at one more scenario."
"637330","639510"," In this scenario, the stock goes down."
"639910","642690"," It moves down to let's say $100 per"
"642690","643030"," share. "
"643750","646370"," Now remember, you own the 125 strike call"
"646370","649130"," option that you bought for $500, and this"
"649130","650890"," call option gives you the right to buy"
"650890","653370"," stock at $125 per share."
"653730","656070"," But why on earth would anyone want to"
"656070","658650"," purchase stock at $125 if the stock is"
"658650","659810"," currently at $100?"
"660670","663150"," The answer is you wouldn't, and thankfully you"
"663150","663790"," don't have to."
"664190","666470"," Let's think back to the definition of a"
"666470","667050"," call option. "
"667890","670150"," It gives you the right, but not the"
"670150","672130"," obligation to buy stock."
"672850","675810"," So owning this call option doesn't require you"
"675810","677810"," to buy stock if you don't want to."
"678190","680490"," And of course, you aren't going to exercise"
"680490","683310"," your right to buy stock at $125 if"
"683310","685490"," the current market price is cheaper than that. "
"686150","687870"," So in this case, you simply lost the"
"687870","690290"," premium you paid for the option, which was"
"690290","690870"," $500."
"691710","693750"," If you would have bought stock at $125"
"693750","697450"," instead, you would currently be down $2,500."
"698430","700770"," So that's the benefit of buying an option"
"700770","702590"," rather than just buying the stock. "
"702930","705190"," You can put up much less capital, and"
"705190","706870"," therefore have much less risk."
"707230","709510"," But in exchange for that, you will have"
"709510","711070"," to pay a premium for it."
"711950","713870"," And by the way, you can also trade"
"713870","715790"," put options in this way as well. "
"716190","718630"," If you buy a put option without already"
"718630","720870"," owning shares of stock, then you are simply"
"720870","722810"," betting that the stock will go down."
"723290","726030"," Because if you exercise your right to sell"
"726030","728310"," stock that you don't own, then you will"
"728310","730430"," just end up with a short stock position."
"731390","733930"," So again, if you buy a call, you"
"733930","735470"," are betting that the stock is going to"
"735470","736050"," go up. "
"736530","737950"," And if you buy a put, you are"
"737950","739470"," betting that the stock is going to go"
"739470","739850"," down."
"740590","742130"," Now before you go out and start buying"
"742130","743790"," calls on every stock you think is going"
"743790","745610"," to go up, and puts on every stock"
"745610","747630"," you think is going to go down, keep"
"747630","749990"," watching because there are big negatives to buying"
"749990","750930"," options like this."
"751330","752710"," And of course, we are going to show"
"752710","754950"," you much better ways to trade options. "
"755910","757930"," One last note before moving on, you don't"
"757930","760870"," actually have to exercise your option contracts when"
"760870","762670"," you trade them like we showed you in"
"762670","763190"," the examples."
"763970","766070"," You can simply buy an option and then"
"766070","768150"," sell the option, hopefully at a higher price"
"768150","768930"," than you bought it for."
"769170","770750"," And we're going to cover that more in"
"770750","771730"," the next two chapters. "
"772330","774070"," So alright guys, hope you enjoyed the video"
"774070","775610"," and are staying safe out there."
"775750","777950"," Be sure to click the like and subscribe"
"777950","778890"," button below."
"779170","781150"," And also be sure to check out our"
"781150","783470"," three free video series by clicking the link"
"783470","784690"," in the video description below. "
"784930","787830"," These videos will help your trading tremendously, and"
"787830","788990"," they are completely free."
"789250","790470"," All you have to do is click the"
"790470","792470"," link, input your email, and we will send"
"792470","793550"," you the three videos."
"793890","795030"," So I will see you there. "
