"start","end","text"
"332070","332870"," and reverses upwards."
"333450","335330"," And the same thing is happening above here."
"335770","337730"," Price went up, hit and reverses downwards. "
"338470","340970"," Again, it went up, hit and reverses downwards."
"341730","343050"," Now, as you look at the current price,"
"343470","344830"," you can see that it's touching the resistance"
"344830","345710"," level once again."
"346270","348290"," And so, based on the previous pattern, it"
"348290","350030"," may indicate that the price will reverse from"
"350030","350810"," this level as well. "
"351390","353070"," So this is a good opportunity to take"
"353070","353870"," a short position."
"356260","358260"," But keep in mind, there are also times"
"358260","360420"," where the price reverses even if it hasn't"
"360420","362340"," hit the key level, like in this example."
"362920","364820"," Here, we can see that the market is"
"364820","366580"," on range, and so you can draw a"
"366580","368760"," level of resistance above, and a level of"
"368760","369760"," support below here. "
"370500","372480"," Next, you can see that in the past,"
"372900","375120"," price clearly respects these levels, as it tends"
"375120","376740"," to bounce off after hitting them."
"377320","379280"," However, if you look at the recent price,"
"380360","382120"," we can see that the price went down,"
"382400","385220"," and reverses upwards immediately, without even touching the"
"385220","385780"," support level."
"386320","389780"," And after that, price went down the second"
"389780","391360"," time, and reverses upwards. "
"391360","394360"," However, if you look closely, you can actually"
"394360","395980"," see that the price is reacting to this"
"395980","397960"," new key level, instead of the old one."
"398320","400180"," This is exactly why you should always keep"
"400180","401840"," an eye on new key levels that may"
"401840","404140"," form, because price doesn't have to react to"
"404140","405540"," just one key level exclusively."
"406120","407700"," It can always react to new ones that"
"407700","408800"," forms along the way. "
"409600","410680"," Now moving on."
"411740","413500"," Another type of ranging markets that you may"
"413500","416460"," encounter is called narrow-ranging markets, which is"
"416460","418180"," when the distance between the upper and lower"
"418180","419460"," levels are too narrow."
"419460","421880"," As a result, there isn't much room for"
"421880","422960"," the price to move around. "
"423320","424740"," This means that you won't be able to"
"424740","426640"," trade it using the key level bounce strategy"
"426640","427580"," that I showed you earlier."
"428700","430300"," And so, the best way to take advantage"
"430300","432560"," of this type of ranging market, is to"
"432560","434620"," trade it using a breakout strategy instead."
"435120","436920"," And the reason for that is because, if"
"436920","438660"," markets are moving on a narrow range like"
"438660","441220"," this, it indicates that the price is consolidating. "
"441540","445760"," And usually, after the price consolidates, a breakout"
"445760","447000"," tends to happen afterwards."
"447000","449120"," So if you know how to trade breakouts"
"449120","451560"," effectively, you can enter a position before the"
"451560","453180"," breakout happens and make a profit."
"454120","455560"," So this is how the strategy works. "
"456900","458520"," The first step is you want to find"
"458520","460960"," a narrow-ranging market, which can be identified"
"460960","463980"," by multiple small candles moving sideways erratically like"
"463980","464540"," this."
"464860","466560"," And a quick tip, you can find them"
"466560","468440"," a lot easier on lower timeframes such as"
"468440","470080"," the 1 minute to 15 minute timeframe."
"470940","473540"," Now once you've identified a narrow-ranging market,"
"473920","475920"," the next step is drawing the key levels. "
"475920","477780"," And so you want to draw a level"
"477780","479820"," of resistance above and a level of support"
"479820","480700"," below here."
"481080","483300"," But remember, don't draw them too closely."
"483600","485120"," Make sure to give them enough space for"
"485120","487060"," the price to move in between so that"
"487060","489180"," we can avoid false breakouts later on. "
"489780","491940"," Now, once you've drawn the key levels, the"
"491940","494400"," next step is figuring out the breakout direction."
"494880","496880"," Will it happen to the upside or the"
"496880","497280"," downside?"
"498180","500200"," Now keep in mind, in a narrow-ranging"
"500200","502680"," market, false breakouts happen very often."
"502680","504720"," And so a simple trick that I like"
"504720","507020"," to use to avoid false breakouts is by"
"507020","509040"," waiting for a momentum candle to break out"
"509040","509800"," of the key level. "
"510500","512059"," So a momentum candle could be in the"
"512059","514919"," form of a big candle or multiple medium "
"514919","516480","-sized candles with the same color."
"516980","518039"," Let me show you how this works."
"519400","521120"," Here, we can see that the price goes"
"521120","523080"," up and breaks above the resistance level. "
"523540","525640"," However, notice that the size of the candle"
"525640","527660"," that broke out is way too small to"
"527660","529480"," be classified as a momentum candle."
"529480","531680"," Meaning, you don't want to take any positions"
"531680","533700"," yet, because this may just be a false"
"533700","534120"," breakout."
"536300","538080"," Next, we can see that the price came"
"538080","540620"," back down, gets back up, and breaks above"
"540620","541980"," the resistance level once again. "
"542620","544880"," However, you can see that this time, it's"
"544880","547000"," a big green candle that broke out, which"
"547000","548660"," means we now have a momentum candle."
"549260","551120"," So based on this, we can conclude that"
"551120","552960"," the breakout will likely happen to the upside."
"554160","555760"," And so this is a good opportunity to"
"555760","556760"," take a buy position. "
"559740","560480"," Now moving on."
"561860","564120"," Another way of earning profits from a ranging"
"564120","566820"," market is by utilizing what's called a gridbot,"
"567340","568800"," which is a trading bot that is based"
"568800","570200"," on the grid trading strategy."
"570680","572700"," Basically how it works, is that the bot"
"572700","575000"," will automatically place a series of buy and"
"575000","577720"," sell orders above and below the price, forming"
"577720","580120"," somewhat of a grid shape, as shown here. "
"580460","582800"," Next, every time price goes down to the"
"582800","585080"," grid below it, it will automatically take buy"
"585080","585580"," positions."
"586340","588160"," And every time price goes up to the"
"588160","590360"," grid above it, it will automatically sell those"
"590360","591720"," positions and make a profit."
"592560","594360"," And it will do this continuously over and"
"594360","595020"," over again. "
"595700","597500"," So as price goes down, the bot will"
"597500","599800"," keep buying, and as price goes up, the"
"599800","601180"," bot will keep selling for a profit."
"601780","603300"," And so as long as the price stays"
"603300","605140"," within the range of the grid, the bot"
"605140","607200"," will keep profiting from the fluctuating price."
"608040","610300"," And remember, gridbots are fully automated. "
"610300","612920"," Meaning, they're perfect for traders who want to"
"612920","614840"," profit from a ranging market, but are too"
"614840","615880"," lazy to trade manually."
"617140","619260"," Now, most platforms will actually charge you money"
"619260","620220"," to use a gridbot."
"620680","622340"," However, if you want to get it for"
"622340","624760"," free, you can use the PionX trading platform. "
"625200","627780"," Just click the link below, register, deposit your"
"627780","629400"," money, and you can use the bot right"
"629400","630220"," away for free."
"631060","633180"," But of course, gridbots aren't perfect."
"633560","635740"," Just like any other strategy, there are certain"
"635740","637740"," types of markets where the bot works best,"
"637740","640280"," and some where the bot underperforms. "
"641580","643240"," And so the first type of market where"
"643240","645960"," the bot works best are ranging markets, where"
"645960","648640"," the price fluctuates, but remains moving sideways."
"650080","651700"," The next type of market where the gridbot"
"651700","654800"," works best are weak uptrend markets, where the"
"654800","657660"," price is overall uptrending, but still fluctuates in"
"657660","658160"," the process."
"659520","661680"," Now, let's talk about the different types of"
"661680","663500"," market that you want to avoid if you're"
"663500","664260"," using a gridbot. "
"664260","667520"," First are down trending markets, which are markets"
"667520","668900"," where the price moves downwards."
"669660","671620"," Because remember, the bot is designed to keep"
"671620","673560"," buying if the price goes down, and sell"
"673560","675420"," for a profit if the price goes up."
"675900","677620"," And so if the price is continuously going"
"677620","679620"," down, it means that the bot will only"
"679620","681640"," keep buying without making any profit. "
"682580","684480"," The next type of market that you want"
"684480","687640"," to avoid are strong uptrending markets, which are"
"687640","689920"," markets where the price moves continuously upwards."
"689920","692900"," Now, the reason for this is because gridbot"
"692900","695580"," will actually underperform on this type of market."
"696040","698300"," Because remember, the bot is designed to only"
"698300","701000"," take buy positions if the price goes down. "
"701380","703940"," Meaning, if the price continuously goes up, it"
"703940","705480"," means that the bot won't have a chance"
"705480","706900"," to take any buy positions."
"707360","709180"," Therefore, it won't work properly."
"710080","711760"," And so, now that you know which types"
"711760","714120"," of market works best for the gridbot, I'm"
"714120","715400"," now going to show you how to set"
"715400","717180"," up the bot on the Pynax platform. "
"718140","720700"," So the first step is obviously you need"
"720700","722580"," to have an account on the Pynax website."
"723100","725320"," Again, just click the link below, and register"
"725320","725940"," for free."
"726800","728880"," Now, after you've made your account, the next"
"728880","730520"," step is you want to find an asset"
"730520","732320"," that is currently moving within range. "
"732780","734140"," And you can do that by using the"
"734140","736100"," market structure technique that I showed you in"
"736100","736920"," the start of the video."
"737720","739700"," So in this case, I'm choosing to trade"
"739700","742340"," the Dodo USDT for our chart, because you"
"742340","744120"," can clearly see that the market is currently"
"744120","745820"," ranging, as it's moving sideways."
"746880","749400"," Now, once you've identified the asset that you"
"749400","751560"," want to trade, the next step is drawing"
"751560","752320"," the key levels. "
"752960","754100"," And so you can draw a level of"
"754100","756500"," support above, and a level of resistance below"
"756500","756920"," here."
"757500","760060"," Now, once you've identified the key level, the"
"760060","761620"," next step is applying the gridbot."
"762680","765100"," So here, you click trade, go to grid"
"765100","766520"," trading, and click create. "
"767400","769380"," Next, you can choose whether you want an"
"769380","771360"," AI to set the settings for you, or"
"771360","772560"," you can just set it manually."
"772560","775100"," Personally, I like to set it manually so"
"775100","775900"," that it's more accurate."
"776960","779020"," Now, for your lower price, you want to"
"779020","780680"," insert the value of your support level. "
"781160","783200"," In this case, my support level is at"
"783200","785760"," 1.103, and so I'm going to insert"
"785760","786240"," it here."
"787140","789540"," Next, for your upper price, you want to"
"789540","791300"," insert the value of your resistance level."
"791720","793580"," And as you can see, my resistance level"
"793580","796140"," is at 1.359, so I'm going to"
"796140","796860"," insert it here. "
"798000","800160"," Now, for the grids, you want to adjust"
"800160","802120"," this value depending on how much grids you"
"802120","802860"," want to be placed."
"803240","805300"," In this case, I'm using 30 grids."
"806180","808500"," Next, for your total investment, you can set"
"808500","810360"," how much of your total capital you want"
"810360","811380"," to trade using the bot. "
"811860","814360"," Once you're done, click create, and the bot"
"814360","815680"," should start running automatically."
"817040","818420"," Now, if you want to close your positions"
"818420","820400"," or take profit, you can make the bot"
"820400","823060"," stop by clicking cancel, go to please sell,"
"823380","824060"," and click confirm."
"825020","826740"," And so, that's how you use the Gridbot"
"826740","827920"," on the Pynx platform. "
"829300","831940"," Now, aside from the Gridbot, Pynx also offers"
"831940","833560"," other types of bot as well, which is"
"833560","834440"," available for free."
"834860","837720"," Just click the link below, register, deposit, and"
"837720","838880"," try these bots out yourself."
"839540","841320"," So, big thanks to Pynx for sponsoring this"
"841320","841680"," video. "
"842960","844100"," And so, that's all for today."
"844540","845960"," Thank you so much for watching, and I'll"
"845960","846880"," see you in the next video. "
