"start","end","text"
"302190","304150"," After that, you can go in your hierarchy"
"304150","307350"," and you can search for fog and you"
"307350","308730"," can select the environment fog. "
"309110","310750"," So you can move the fog on the"
"310750","311170"," z-axis."
"313990","315850"," So after you have changed the height of"
"315850","317490"," your fog, you can change the color of"
"317490","317890"," this fog."
"325500","327860"," You can also turn on the volumetric fog"
"327860","330080"," if you like, and the volumetric fog is"
"330080","330860"," quite powerful. "
"331120","333140"," It gives your scene a very realistic and"
"333140","334120"," atmospheric look."
"348790","350410"," Now let's make things interesting."
"350690","352650"," At the moment, we don't have any enemies"
"352650","353250"," in our scene. "
"353610","355050"," So let's add some enemies."
"355050","358130"," Under the project content, you can search for"
"358130","358590"," a skeleton."
"358950","361250"," I'm going to add a skeleton swordsman. "
"368990","370350"," So let's test it out."
"374600","377420"," So the player can damage the skeleton and"
"377420","379200"," the skeleton can also damage the player."
"379640","382080"," So the combat system is working really well. "
"382480","383800"," So this looks pretty good."
"384100","386400"," Now the default dagger that the player has"
"386400","387940"," is really quite boring weapon."
"388520","390740"," So I'm going to search for a fire"
"390740","393160"," sword and I'm going to add this fire"
"393160","394660"," sword in my scene. "
"400400","403440"," So we can equip the fire sword and"
"403440","405460"," this fire sword has a very anime-like"
"405460","406260"," moveset."
"406440","407880"," And I really like this, like it has"
"407880","409620"," some particles for the trail effects."
"410340","410920"," Cool stuff. "
"411480","414140"," After we have added the fire sword, we"
"414140","416020"," are going to give our character the ability"
"416020","417560"," to roll and to heal."
"418080","420000"," So you can go in the community content"
"420000","422940"," and you can search for basic abilities."
"423740","426740"," So this will give you some basic abilities,"
"426880","428840"," such as a healing ability and a rolling"
"428840","429340"," ability. "
"429580","432040"," So you can just import this package."
"432620","433940"," Just import this."
"434200","436740"," After you have imported this, you can see"
"436740","439900"," the basic abilities package under the imported content. "
"440180","442860"," So just add this abilities object in your"
"442860","443100"," scene."
"445180","448820"," So you can select the roll object and"
"448820","451060"," the roll object is currently bound to the"
"451060","451940"," ability feet."
"451940","454680"," So the action binding is the ability feet. "
"455080","456700"," So you can change that by going under"
"456700","457200"," settings."
"458100","459880"," So as you can see, here are all"
"459880","462080"," the abilities and the abilities are bound to"
"462080","462960"," a certain key."
"463660","466200"," So the ability feet is bound to spacebar. "
"466520","468340"," So the spacebar key will be used for"
"468340","468960"," the roll ability."
"470620","472800"," After that, let's move our UI to the"
"472800","473440"," left-hand side."
"474040","476080"," You could also disable this UI if you"
"476080","476300"," like. "
"482880","484680"," So back in our abilities, we are going"
"484680","485720"," to select the heal ability."
"486060","488240"," Here are all the settings that you can"
"488240","488640"," change."
"489360","491180"," So for instance, you can change whether the"
"491180","493120"," character can move while he is healing. "
"493300","495380"," You can set the execution time."
"495640","498300"," You can set the recovery rate."
"498440","500100"," You can also set the cooldown of this"
"500100","500440"," ability. "
"514730","516830"," So just to show you how much variety"
"516830","519010"," there is, I'm going to add this ice"
"519010","519610"," elemental."
"520169","521950"," The ice elemental has a very cool move"
"521950","522190"," set."
"529330","531670"," So from here on, you can create more"
"531670","534150"," interesting levels and you can add more enemies"
"534150","536490"," and you can really pretty much make your"
"536490","536910"," own game. "
"537490","539770"," So after you have made your own game,"
"539810","541050"," I'm going to show you how you can"
"541050","541870"," publish the game."
"542690","544990"," So go under the file and you can"
"544990","546530"," select the publish option."
"547530","550090"," And here you can define the name of"
"550090","550490"," your game. "
"551070","552850"," You can write a short summary about your"
"552850","555270"," game and you can also add tags."
"555670","557810"," And these tags are going to help other"
"557810","558870"," players find your game."
"559510","561430"," So after you have decided the name of"
"561430","563390"," your game, you have written a short summary"
"563390","565250"," and you have added your tags. "
"565370","566910"," It's time to add some screenshots."
"567950","570490"," So you can upload your own screenshots, but"
"570490","573710"," there is also option to take screenshots in"
"573710","574070"," engine."
"574450","577250"," So let's take a screenshot of this. "
"582760","584740"," Let's take the screenshot of the skeleton."
"589450","591890"," And finally, let's take the screenshot of this"
"591890","592650"," ice guy."
"593390","598770"," Make sure that the game is set to"
"598770","599210"," public. "
"599510","601430"," Now you can pretty much publish your game."
"609980","611820"," And as you can see, we have successfully"
"611820","613080"," published our game."
"613320","615400"," So your game now has a link on"
"615400","616160"," the core store. "
"616360","618120"," So let's visit the game page."
"618740","621020"," So here you can see our game page"
"621020","622680"," looks pretty similar to steam."
"629080","632020"," So at the end, I modified some things"
"632020","633140"," and I changed some things. "
"633560","636020"," So it took me around 40 to 45"
"636020","637080"," minutes to make this."
"637080","639020"," So you can watch the full gameplay here."
"639500","641260"," But first, if you like this video, leave"
"641260","641900"," a like down below. "
"641960","642500"," It helps a lot."
"642960","644060"," Subscribe to the channel."
"644420","645020"," Enjoy the gameplay. "
"645200","646460"," I'm going to see you in the next"
"646460","646760"," video."
"646760","647320"," Bye. "
