"start","end","text"
"100610","102330"," So the first thing you want in any"
"102330","104930"," game is probably player character, so you're going"
"104930","107470"," to open up Paint or whatever, I mean"
"107470","109010"," obviously there's better tools to use for this,"
"109090","110370"," but this is all about the gravity."
"111130","113710"," And the easiest and quickest player character to"
"113710","122770"," make is a square with a face, full"
"122770","124190"," of attitude this guy."
"124550","126930"," You're going to take Squarey and you're going"
"126930","130230"," to drop him into your game like that,"
"130290","131010"," so he's a sprite. "
"131150","133870"," We also need some platforms for him to"
"133870","136750"," walk on, so drag your platform into your"
"136750","137910"," game in the exact same way."
"137910","140870"," Cool thing is, look, you can drag and"
"140870","143690"," reshape this, so if you copy that and"
"143690","146030"," then paste it, you can make as many"
"146030","146490"," as you want."
"146770","150230"," Select your player character, Squarey, and then you're"
"150230","151790"," going to open up here on the right,"
"151870","152570"," the Inspector. "
"153550","156590"," In the Inspector, you're going to say Add"
"156590","160790"," Component, Physics 2D, Rigid Body 2D."
"161450","165550"," So this is basically 2D physics for your"
"165550","165950"," character."
"166510","167410"," What we're going to do is we're going"
"167410","170170"," to drag the camera onto Squarey like so"
"170170","171090"," in the hierarchy. "
"171330","173430"," These along the top here are controls that"
"173430","175790"," you can use to decide what you want"
"175790","178650"," to do with your game objects, and that"
"178650","179730"," one's used for moving stuff around."
"179790","181070"," If we place it right on top of"
"181070","183870"," Squarey, then it kind of makes more sense"
"183870","186150"," because you can click play and now he's"
"186150","187210"," in the center of the screen."
"188330","189890"," So anything that's a child of anything else"
"189890","191250"," will follow that thing around. "
"191510","192830"," Anyways, enough talk."
"193570","194050"," Work."
"194590","195750"," Okay, so select Squarey. "
"196530","197830"," The problem you can obviously see here is"
"197830","199430"," he's falling through the ground, so we want"
"199430","201170"," to add another component, and this time we're"
"201170","203850"," going to add Physics 2D, Box Collider 2D,"
"204070","205410"," and we're going to do the same thing"
"205410","206890"," with the platform here."
"207150","210430"," Add Component, Physics 2D, Box Collider 2D."
"211130","213610"," Once more, and if we copy these now,"
"213950","216730"," then we'll also be copying over that new"
"216730","217970"," collider and the new physics. "
"218270","222680"," Okay, so now click play, and hey, that's"
"222680","224040"," starting to look more promising."
"226540","228040"," Okay, now the next thing we're going to"
"228040","230500"," do is create our first script so that"
"230500","232820"," we can actually start controlling what happens in"
"232820","233220"," this game."
"233300","234540"," But don't worry, it's very easy. "
"235040","236200"," So first of all, go down to your"
"236200","239180"," assets folder in the project window here, and"
"239180","240740"," you're going to right-click anywhere and say"
"240740","242960"," Create Folder Script."
"243380","245500"," Now, with that open, right-click and say"
"245500","249440"," Create C Sharp Script, and we're going to"
"249440","252140"," call this Player Controls."
"252300","253680"," Okay, so double-click on that, and it"
"253680","255620"," should open up Visual Studio for you here. "
"255720","256820"," All right, and this is your first script."
"256920","258220"," You'll see there's already some code here."
"258519","260320"," I'm referring to a reference here because I'm"
"260320","262020"," not, you know, Mr. Remember. "
"263180","266200"," However, I did write the reference, so it"
"266200","267220"," doesn't feel like cheating."
"267740","268840"," All right, so what we're doing up here"
"269800","272260"," is we're going to create a new object"
"272260","273760"," of the type Rigidbody 2D."
"273840","276020"," Like I say, don't worry too much about"
"276020","276300"," this. "
"276380","278080"," You can learn as you go."
"282520","286360"," It's going to be that same Rigidbody that"
"286360","290660"," is attached to our player character."
"290840","292380"," So in order to move our character, all"
"292380","294640"," we need to do is say RB, which"
"294640","297160"," is the new Rigidbody, which refers to the"
"297160","298280"," Rigidbody attached to our player. "
"299940","303340"," Velocity equals new Vector2, and that's a point"
"303340","306480"," that has two axes, and we're going to"
"306480","307560"," say 1."
"307560","309780"," That seems like a decent speed to start"
"309780","312900"," off with, and then RB Velocity Y."
"313280","315020"," Okay, so now open back up Unity."
"315900","319840"," Click on your player like that, and then"
"319840","321480"," go to Add Component just as you did"
"321480","321820"," before."
"321900","323500"," This time we're going to say Scripts, and"
"323500","324320"," then there you have it. "
"324640","327040"," You have your player control script that you"
"327040","327340"," made."
"327460","327880"," Click Play."
"328120","329120"," We should speed along. "
"330480","332820"," Well, speed along is a strong word, but"
"332820","334180"," yeah, he's certainly moving."
"334860","335620"," I think that's three."
"335740","337000"," He's going to move three times as quickly. "
"338760","340380"," Yeah, that's challenging."
"341000","342480"," We want to open up our script again."
"343060","344440"," Okay, and then we're going to say during"
"344440","355240"," our method, if input getMouseButtonDown, index"
"355240","362800"," zero, then we're going to say RB Velocity"
"363460","364080"," Y."
"365000","369120"," RB Velocity equals new Vector2. "
"370320","373940"," RB Velocity X, and then we'll make that"
"375630","376690"," three."
"377230","379750"," So if the player clicks the mouse whilst"
"379750","384190"," the game is running, then he should move"
"384190","384930"," upwards now."
"387530","389030"," I know what you're thinking. "
"389250","391770"," You're saying, Adam, there isn't a mouse click"
"391770","393390"," on Android, but that's the cool thing because"
"393390","396370"," a mouse click is equivalent to tapping anywhere"
"396370","397110"," on the screen."
"397250","398010"," Bear with me."
"399150","402970"," We're just going to type out some variables,"
"403670","405690"," and you don't need to worry about what"
"405690","406310"," these mean. "
"412830","415870"," I will explain it all as we go."
"421170","424530"," On ground, so our Boolean, our true or"
"424530","430770"," false statement equals physics2D overlap circle ground check"
"430770","434270"," dot position ground check radius."
"434670","436410"," What is ground?"
"437370","438630"," I'm going to add one more thing here,"
"438710","441730"," which is and on ground. "
"441930","444310"," Now we're going to create a new empty"
"444310","446450"," game object, and we're going to call that"
"446450","452330"," check ground, and this is an invisible object"
"452330","453890"," that we're going to use to see if"
"453890","455310"," there's an overlap to see whether or not"
"455310","456930"," we're hovering over the ground."
"457070","458530"," Of course, we want it to move as"
"458530","460810"," Squarey moves, so just like the camera, I'm"
"460810","462650"," going to drop it underneath Squarey so that"
"462650","463510"," it becomes a child."
"464050","465830"," Now if you click Squarey, you should see"
"465830","468590"," that in the script we have some new"
"468590","471890"," options, and the ground check is a transform. "
"472250","474430"," Then take check ground and drop it in"
"474430","475870"," to ground check."
"477050","479070"," I'm going to set the radius to 0 "
"479070","480430",".1. We want it to be nice and"
"480430","482250"," small, and then now we're going to create"
"482250","483230"," our new layer mask."
"483390","485510"," So select your platform, and up here in"
"485510","487030"," the inspector, you can see it has the"
"487030","489210"," option for layer, and you're going to go"
"489210","489850"," add layer. "
"490770","493350"," Then you're going to make this layer called"
"493350","494810"," ground."
"495390","498350"," If you click back to the inspector, you"
"498350","500570"," can now select ground as your layer."
"501410","502690"," Okay, so now go back to your player,"
"503190","506090"," and then the last public variable, what is"
"506090","507390"," ground, you're going to set that to your"
"507390","509230"," new layer, as ground. "
"509890","512309"," Now, fingers crossed it should work, unless we've"
"512309","512990"," forgotten something."
"513850","514730"," So when he's on the ground, you can"
"514730","515990"," click click, and he'll jump."
"516350","517890"," When he's not on the ground, he doesn't"
"517890","518190"," jump. "
"519470","522450"," There you go, and that is the basis"
"522450","524350"," of a fun little game."
"524730","525750"," And yeah, if you followed my advice at"
"525750","526810"," the start of this video, and you went"
"526810","529470"," through the installation process, and set up Unity"
"529470","531770"," and the Android SDK, you should now be"
"531770","533970"," able to test your game on your Android"
"533970","534430"," phone."
"534610","535810"," And it's quite a great feeling when you"
"535810","537870"," see it come to life on your device. "
"538250","539690"," Okay, so it's something pretty basic, but it's"
"539690","541050"," a great foundation to build upon."
"541230","542990"," And there's not that much more code necessary"
"542990","546910"," for handling things like enemies, collectibles, next levels,"
"547110","547890"," and tilt controls."
"548390","549770"," Once you've done that, you can just focus"
"549770","552630"," on designing your different graphics and dragging them,"
"552750","554170"," dropping them into the scene. "
"554770","555890"," So I hope you found this video useful"
"555890","556690"," and interesting, guys."
"556770","558370"," If you did, then please leave a like."
"558630","559950"," Subscribe to the channel if you'd like to"
"559950","560650"," see more like this. "
"560690","562310"," Hit the bell button if you want notifications."
"562910","564390"," Comment down below if you have any questions."
"564790","567330"," And of course, check out AndroidAuthority.com, for"
"567330","570130"," we are your source for all things Android. "
