"start","end","text"
"137200","137680"," an agenda. "
"137680","139180"," So let's go through the agenda."
"140180","141580"," We're going to begin by just saying, let's"
"141580","142640"," talk about swing trading."
"142700","144880"," So it's an intro all about swing trading"
"144880","146360"," on this entire video. "
"147420","149540"," We're then going to talk about how and"
"149540","151220"," why I started swing trading."
"152820","155940"," Then why swing trading fits my income focused"
"155940","158140"," portfolio, because I'm a passive income investor."
"158380","160080"," So Perry, why are we talking about swing"
"160080","162880"," trading, which is basically a growth based strategy. "
"164540","167680"," Then the differences between day trading and swing"
"167680","170240"," trading often gets mistaken, but I want to"
"170240","171600"," make sure we clarify the difference."
"173260","177020"," Then why I selected my Athabasca oil stock,"
"177160","181440"," symbol ATH, as a perfect candidate for swing"
"181440","181820"," trading."
"184040","185920"," And then my swing trading method. "
"186160","187720"," So we go through some of the methods"
"187720","191000"," of swing trading, followed that by how the"
"191000","193400"," swing trading strategy actually works."
"194200","195980"," And then we're going to go through some"
"195980","200400"," real, some of my real life actual Athabasca"
"200400","203140"," trades, the history of my execution of the"
"203140","205740"," strategy to show you how this strategy is"
"205740","207940"," actually been used for over the last year"
"207940","209300"," and a half since I've been doing this."
"210840","212680"," We're then going to go through some critical"
"212680","215360"," lessons that one must know before trying this. "
"215920","217460"," You know, always want to give people a"
"217460","219360"," heads up on things they should be aware"
"219360","221240"," of if they are trying to consider doing"
"221240","222300"," swing trading themselves."
"223020","224780"," And then we'll finish it off with some"
"224780","225640"," final takeaways."
"229120","230900"," Okay, let's start talking about swing trading. "
"232060","235060"," So most investors swing trade without realizing it."
"235380","238060"," They buy dips, they trim on strengths, they"
"238060","239220"," react to price movements."
"239580","241540"," They just don't have a structured method behind"
"241540","241920"," it. "
"242820","245260"," Swing trading isn't some hidden secret or hidden"
"245260","245640"," trick."
"246020","248600"," It's simply a strategy that rarely gets talked"
"248600","251280"," about or explained clearly in a realistic way."
"252040","254800"," At its core, swing trading is just buy"
"254800","256560"," low, sell high and repeat. "
"257420","259880"," But doing so in a consistent manner requires"
"259880","261680"," some structured and some awareness."
"262960","265780"," The moving average metric is an important guidance"
"265780","269240"," element of swing trading, but not a hard"
"269240","270320"," buy and sell trigger."
"270740","273220"," It helps to understand the trend, but it"
"273220","275340"," doesn't remove judgment and gut feel. "
"276620","279780"," Also, knowing the company and its sector is"
"279780","280360"," critical."
"280940","283220"," It helps you recognize when to pause swing"
"283220","286600"," trading, when a breakout might start running, and"
"286600","288680"," when a dip is just noise."
"290360","293560"," This isn't a replacement of long-term investing. "
"294160","296720"," This is a bolt-on strategy that works"
"296720","299080"," best when you already believe in the stock"
"299080","301580"," you're holding, and you hold it at its"
"301580","303360"," core position in your portfolio."
"305080","309340"," Swing trading helps generate realized gains, something long "
"309340","311880","-term holding alone doesn't do."
"312980","315460"," In this video, I'm going to walk you"
"315460","319360"," through the methods, the rules and examples, and"
"319360","321480"," real trades that I have executed. "
"324160","326680"," Okay, how and why I started swing trading."
"328140","332240"," So, I bought my first Athabasca stock, ATH"
"332240","335020"," as its symbol, in January 2023."
"335740","337900"," And right away, I dove deep into learning"
"337900","339580"," everything I could about this company. "
"340060","343200"," The business model, the sector it operated in,"
"343580","346420"," and the key factors that influence its price"
"346420","346860"," movements."
"347460","349400"," And the more I understood it, the more"
"349400","352300"," I started to notice how it behaved, how"
"352300","354880"," it cycled, and how predictable some of its"
"354880","355960"," movements actually were."
"357140","359060"," So, over time, I noticed it had a"
"359060","360140"," very natural cycle. "
"360520","363220"," It would run up, cool off, pull back"
"363220","366020"," again to its moving average, and then repeat"
"366020","366420"," itself."
"366780","368760"," It wasn't that random, it actually had a"
"368760","369260"," personality."
"370440","373040"," That's when I began experimenting with swing trading. "
"373540","376300"," Not aggressively at first, just the small trims"
"376300","378900"," and small ads, trying to understand how the"
"378900","380960"," stock behaves, and if I could actually take"
"380960","381940"," advantage of it."
"382660","385780"," By mid 2024, I realized the pattern wasn't"
"385780","387380"," just a one of, it seemed to be"
"387380","388420"," very repeatable."
"388840","391340"," The stock kept respecting the trends and the"
"391340","392680"," cycles kept showing up. "
"393900","396620"," And honestly, the reason I felt comfortable doing"
"396620","399220"," this is because I knew the company and"
"399220","400680"," the sector extremely well."
"401520","405360"," That knowledge helped me avoid false movements and"
"405360","407800"," recognize when a breakout might actually be running."
"409240","411640"," I didn't apply this to a random ticker. "
"411940","414020"," I adapted swing trading to a stock that"
"414020","416680"," I had strong conviction in, a stock that"
"416680","418640"," I was already holding for long term."
"419980","422460"," And once I saw the pattern repeat itself"
"422460","425180"," over and over, I decided to formalize the"
"425180","425660"," strategy."
"426080","428620"," I wanted a structured way to repeat the"
"428620","430780"," price movement without becoming emotional. "
"431960","435240"," And now I'm sharing it because I've refined"
"435240","437840"," it, tested it, and I've learned what actually"
"437840","441220"," works in real market conditions, not theory, but"
"441220","442840"," actual real execution."
"447100","449840"," Why swing trading fits my income focused portfolio."
"451990","454670"," My portfolio is about 85% passive income"
"454670","455990"," and 15% growth. "
"456450","459010"," That gives me stability and cash flow, but"
"459010","460850"," also room to be opportunistic."
"461930","464390"," Of my three growth stocks, I only swing"
"464390","467250"," trade on Athabasca, which I'll explain shortly."
"467970","470830"," My income ETFs and the passive income strategy"
"470830","474130"," stay untouched and continue compounding quietly. "
"475470","478670"," Swing trading lets me generate realized gains without"
"478670","481290"," interfering with my passive income engine."
"482530","485550"," One of the biggest advantages is the synergy."
"486210","489610"," Passive income can fund swing trading when opportunities"
"489610","490690"," show itself. "
"491530","494170"," And swing trading and swing gains can flow"
"494170","496550"," right back into my income ETFs."
"496750","499150"," Both strategies can, if they want, feed each"
"499150","499390"," other."
"501090","503910"," This combination keeps my portfolio balanced. "
"504510","507390"," Long term stability from income and short term"
"507390","509150"," opportunities from swing trading."
"510550","513549"," And even though they're two different strategies, they"
"513549","516530"," work together to strengthen my total return and"
"516530","518830"," support long term financial independence."
"523500","525620"," Okay, so what's the difference between day trading"
"525620","526500"," and swing trading?"
"526980","528480"," Many think the two are the same, but"
"528480","529880"," they're absolutely the not. "
"530160","531520"," So let's talk about it."
"532440","534620"," Day trading is extremely short term."
"534980","536980"," You're in and out within minutes or hours,"
"537240","540640"," relying heavily on micro patterns, momentum bursts and"
"540640","541620"," fast execution. "
"542940","545780"," Swing trading uses some technicals like moving averages,"
"546000","549400"," but it's much more about understanding what actually"
"549400","551100"," influences the stocks movement."
"551900","556440"," Things like company fundamentals, sector momentum, earnings cycles,"
"556760","559140"," macro trends, and even geopolitical events."
"559680","561600"," I'm not just trading lines on a chart,"
"561820","564100"," I'm responding to the real forces that are"
"564100","567520"," impacting and pushing the movement of the stock's"
"567520","567740"," price. "
"569100","571240"," Most day traders trade whatever is moving."
"571620","573340"," They don't even know much about the company"
"573340","574640"," or the sector that it's in."
"575020","578920"," They're just following volatility, volume spikes, and technicals"
"578920","579420"," on a chart. "
"580880","583380"," Swing trading works best when you know deeply"
"583380","586480"," with a lot of understanding the company and"
"586480","587800"," the sector that it works in."
"588280","591740"," That knowledge helps you avoid false moves, recognize"
"591740","595500"," real breakouts, and also to know when to"
"595500","597100"," stop or pause trading."
"598880","600700"," Day trading dominates your time. "
"601120","602800"," You sit in front of a screen, react"
"602800","605380"," instantly, and monitor every tick."
"605860","607160"," It becomes your entire day."
"607900","610100"," On the other hand, swing trading is far"
"610100","610800"," more passive. "
"611220","613500"," You set your levels, you understand the trends,"
"613760","615520"," and you let the stock come to you."
"615940","618660"," It fits into your lifestyle instead of disrupting"
"618660","621840"," it, which is why it works so well"
"621840","625200"," alongside long-term and even more passive investing."
"628960","633100"," Okay, so why my Athabasca stock, symbol ATH,"
"633100","634840"," is perfect for swing trading. "
"635260","637260"," I said earlier that I would explain why"
"637260","638760"," and I'm going to explain to you in"
"638760","639300"," this slide."
"640720","643740"," First of all, Athabasca isn't a random ticker"
"643740","644320"," that I trade."
"644680","646980"," I have real conviction in this company and"
"646980","649280"," I believe in its long-term trajectory. "
"649880","652600"," That conviction gives me the confidence to hold"
"652600","654940"," a core position and trade around it."
"655900","658380"," One of the biggest reasons Athabasca is perfect"
"658380","661920"," for swing trading is that it's a fundamentally"
"661920","663000"," strong company."
"663720","666860"," That strength translates into long-term stock price"
"666860","669900"," growth, which is exactly what you want when"
"669900","672380"," you're buying dips during a swing cycle. "
"672860","675240"," If a swing takes longer to play out,"
"675360","679280"," I'm completely comfortable holding Athabasca because I know"
"679280","681640"," I'm not in some kind of weak or"
"681640","682800"," speculative company."
"683440","686260"," The fundamentals reduce the risks dramatically."
"687220","689680"," Now, I'm not here to promote Athabasca as"
"689680","692380"," a stock or break down all the fundamentals"
"692380","694360"," in this video why I believe in it. "
"694600","697100"," That's not the purpose of this lesson, but"
"697100","699760"," if you want a deeper understanding of why"
"699760","702700"," Athabasca is such a strong company, I've linked"
"702700","704120"," and you can see it up above right"
"704120","707820"," now, a great deep dive video from another"
"707820","711520"," YouTube video channel that covers every detail about"
"711520","712260"," Athabasca."
"712660","714800"," Actually, I watched it recently and I was"
"714800","717040"," actually learned some stuff in it about a"
"717040","719200"," company that I've known for three years."
"719460","719880"," I learned things. "
"720120","722040"," So if you're interested, click that link and"
"722040","723840"," you'll learn everything you want to know in"
"723840","725380"," about 30 minutes about Athabasca."
"726920","727260"," Okay."
"728060","730680"," Also, I've spent a lot of time learning"
"730680","733580"," how Athabasca operates, the sector that it's in,"
"733900","736220"," and the key factors that influence its movement,"
"736640","740820"," earnings cycle, sector rotation, macro trends, and even"
"740820","741980"," the geopolitical events. "
"742260","745200"," That understanding gives me a huge edge when"
"745200","746000"," I'm swing trading."
"747780","750880"," Next, Athabasca has very natural price cycles."
"751080","753540"," It runs up, it cools down, it pulls"
"753540","754860"," back, it repeats. "
"755500","756820"," These cycles aren't random."
"756980","759420"," They are part of the stock's personality and"
"759420","761880"," they create predictable swing opportunities."
"764540","767860"," Next, Athabasca consistently respects moving averages. "
"768340","770300"," It doesn't chop around unpredictably."
"770520","773600"," It trends pretty cleanly, which makes it ideal"
"773600","775740"," for a structured swing trading approach."
"777540","780860"," Also, because I understand the sector so well,"
"781020","783840"," I can anticipate how Athabasca might react to"
"783840","788660"," things like rate decisions, competitor earnings, broader market"
"788660","789240"," sentiments. "
"789720","793420"," That helps me avoid false moves and know"
"793420","795740"," when I need to actually stop or pause"
"795740","797920"," trading because there might be a run-up"
"797920","800260"," or something that could actually go further down."
"800580","802400"," So this is so important in my swing"
"802400","804460"," trading is that I know the depth of"
"804460","806580"," the sector that it's actually in."
"808650","810970"," Also, I keep a core position. "
"811330","814970"," That way, if Athabasca goes on a big"
"814970","816770"," breakout, I can still benefit."
"817250","819070"," Even if I'm not actively trading in it,"
"819170","821230"," at the moment, swing trading becomes a bolt "
"821230","822750","-on and not a replacement."
"827180","829780"," Okay, so let's talk about my swing trading"
"829780","830220"," methods. "
"832720","835280"," I always maintain a core floor position with"
"835280","835860"," Athabasca."
"836220","838460"," Because I believe in the company long term,"
"838460","840160"," I never want to be in a situation"
"840160","843000"," where a major breakout happens and I'm sitting"
"843000","845120"," on the sidelines with little or no position."
"845680","848320"," That's the nightmare scenario for a swing trader,"
"848680","850660"," watching a breakout without participating. "
"851640","853980"," So, I keep a base position I never"
"853980","854620"," drop below."
"855060","857280"," I swing trade above that base, but I"
"857280","858440"," never fully exit."
"858960","862740"," This protects me during unexpected breakouts and keeps"
"862740","866320"," my long term convictions intact. "
"868160","870780"," I use the moving averages to understand when"
"870780","873280"," Athabasca is stretching away from its trend."
"873840","876280"," When the price pushes far above the moving"
"876280","879580"," average, that can signal a potential trim opportunity."
"880160","882580"," When it stretches well below a moving average,"
"882920","886960"," that often signals the potential for add opportunities"
"886960","890460"," as it works its way back towards the"
"890460","890680"," trend. "
"891520","892820"," It is not a rigid rule."
"893160","895620"," It's a guide that helps me see when"
"895620","896840"," the stock is extended."
"899480","901080"," I'm not an end-of-day trader. "
"904380","912380"," I watch for company news, sector sentiments, geopolitical"
"912380","915040"," influences that might cause the stock to stretch"
"915040","917740"," away from the trend or pull back towards"
"917740","918000"," it."
"918960","921860"," But my actual buy-in and sell-out"
"921860","924220"," decisions come from a blend of two things."
"924640","927640"," How Athabasca is interacting with the moving average"
"927640","931860"," and the real world factors influencing why it's"
"931860","933360"," stretching above and below that trend. "
"934000","937420"," It's structured decision making, not emotional reacting."
"939360","941540"," I don't try to predict where Athabasca is"
"941540","944040"," going as much as I respond to what's"
"944040","944960"," influencing it."
"945820","950240"," Company fundamentals, sector momentums, macro events, geopolitical shifts. "
"950680","952780"," These are the forces that move the stock."
"953580","956340"," Understanding them helps me avoid false moves and"
"956340","958180"," knowing when I might have to pause swing"
"958180","958540"," trading."
"960320","962640"," Also, we need to talk about laddering. "
"963260","966720"," When Athabasca stretches above the trend, I ladder"
"966720","967100"," trim."
"967600","969400"," And what that means is I do small"
"969400","971220"," sells at different price levels."
"971500","973700"," So if the stock keeps running, I continue"
"973700","975760"," capturing gains on the way up. "
"976500","978660"," When the stretch is below the trend, I"
"978660","980700"," ladder my ads or my buys."
"981160","983480"," I don't try to nail it all to"
"983480","985160"," an exact bottom that I think it's at"
"985160","986940"," its bottom and I do one big buy."
"987500","989620"," I work towards ladder buying. "
"990100","992200"," In hopes if it keeps going down, I"
"992200","994460"," can continue buying at lower prices."
"995260","997520"," I scale it in gradually as the stock"
"997520","999720"," returns towards the normal trend."
"1001500","1004860"," Laddering keeps the strategy controlled, reduces timing pressure"
"1005440","1007700"," and lets the stock movement work in my"
"1007700","1007980"," favor. "
"1010470","1014010"," Also, if Athabasca is breaking out with real"
"1014010","1015830"," momentum, I stop swing trading."
"1016230","1017510"," I don't fight that strength."
"1018090","1020610"," I let the breakout run and benefit throughout"
"1020610","1023210"," my core position. "
"1023869","1026290"," Since I know the company well, I often"
"1026290","1029109"," quickly know what might be influencing this breakout."
"1032599","1036740"," And I have also set target weights for"
"1036740","1039819"," Athabasca that makes up my overall portfolio."
"1040260","1042680"," I don't keep batting and letting Athabasca grow"
"1042680","1044079"," stock until infinitum. "
"1044260","1046020"," I have a target weight for Athabasca."
"1046700","1049000"," And since I have also mentioned earlier that"
"1049000","1051760"," I have a core floor position that I"
"1051760","1054660"," never drop below, I of course naturally know"
"1054660","1056860"," the maximum amount that I can swing trade,"
"1057080","1060000"," which is between the floor and Athabasca's total"
"1060000","1060740"," target weight."
"1061280","1063920"," I might buy into weakness, but I will"
"1063920","1066460"," stop swing trading once I reach that target"
"1066460","1066840"," weight. "
"1067400","1071280"," And as the trim strengths, I never trim"
"1071280","1072480"," below the core floor."
"1073520","1076960"," This keeps my swing trading disciplined, prevents overexposure"
"1076960","1080440"," and ensures Athabasca always stays in a balance"
"1080440","1082800"," with the rest of my income focused portfolio."
"1087860","1090820"," So how the swing trading strategy actually works. "
"1090980","1092460"," It sounds similar to the methods, but I"
"1092460","1093700"," want to go through the strategy."
"1094340","1095340"," So let's talk about that."
"1097260","1099360"," Athabasca has a very natural rhythm. "
"1099860","1103100"," It runs up, cools down, pulls back up,"
"1103280","1105500"," and then returns to the trend quite often."
"1105960","1108760"," These cycles repeat itself over and over, and"
"1108760","1110960"," they create a foundation for my swing trading"
"1110960","1111600"," opportunities."
"1113680","1116740"," When Athabasca stretches far above its moving average,"
"1116860","1118400"," that's when I'm starting to trim. "
"1118900","1121340"," I'm not trying to call the top."
"1121720","1124040"," I'm simply taking advantage of the stock being"
"1124040","1124700"," extended."
"1125260","1127440"," This locks in gains while the stock is"
"1127440","1127800"," strong. "
"1129930","1132770"," When Athabasca pulls back and stretches below the"
"1132770","1135010"," moving average, that's when I'm looking to start"
"1135010","1137050"," adding or doing buy positions."
"1137510","1139890"," I'm not trying to nail the exact bottom,"
"1140210","1142590"," but as it's sliding down, I'm buying into"
"1142590","1145590"," the weakness as the stock moves down and"
"1145590","1148470"," either moves down back towards the trend or"
"1148470","1150170"," even goes below the trend and keeps heading"
"1150170","1150530"," down."
"1150810","1152730"," I will keep trying to do buy positions"
"1152730","1154950"," so that I can leverage it on its"
"1154950","1155430"," way down. "
"1157430","1159410"," And as I just mentioned, that buying on"
"1159410","1160910"," the way down is what I'm talking about"
"1160910","1161510"," is laddering."
"1161870","1164170"," I never do one big buy or one"
"1164170","1164890"," big sell."
"1166390","1169490"," I ladder my trims on the way up"
"1169490","1171370"," and I ladder my ads on the way"
"1171370","1171710"," down. "
"1172050","1175670"," This removes the pressure of perfect timing, trying"
"1175670","1178050"," to perfectly time and lets the stock movement"
"1178050","1178910"," move in my favor."
"1182160","1184240"," The chart doesn't move on its own."
"1184840","1187960"," Company news, sector momentum, oil prices, macro events,"
"1188100","1192000"," geopolitical shifts all influence how Athabasca stretches away"
"1192000","1194420"," from the trend or towards it and how"
"1194420","1195940"," quickly it might snap back. "
"1196440","1199940"," Understanding these influences helped me understand and avoid"
"1199940","1202060"," false moves and know when I need to"
"1202060","1202320"," pause."
"1206130","1208230"," I have a set of target weights, as"
"1208230","1210950"," I mentioned in the last slide, that Athabasca"
"1210950","1213590"," makes up over my entire portfolio."
"1214250","1216050"," It's roughly around 15%. "
"1216050","1218430"," I could eventually at times, depending on the"
"1218430","1220250"," situation, let it go a little higher, but"
"1220250","1222410"," generally I've set it at 15%."
"1222410","1225810"," That target automatically defines my position structure."
"1226170","1228650"," My core floor position is at about 15 "
"1228650","1230610",",000 shares and I never let it go"
"1230610","1231150"," below that. "
"1231690","1234190"," So I know that any shares above that"
"1234190","1237230"," floor, above that, up to my 15%"
"1237230","1239970"," weight, are the portions that I can swing"
"1239970","1240230"," trade."
"1240930","1243410"," I stop swing buying once I've reached my"
"1243410","1247110"," target weight and I never trim below 15 "
"1247110","1247790",",000 shares."
"1248170","1250610"," This keeps my position balanced and prevents my"
"1250610","1251330"," overexposure. "
"1255040","1257820"," Because Athabasca is a long-term rising stock,"
"1258500","1261660"," the cost per share is almost always well"
"1261660","1262860"," below my current price."
"1263400","1266360"," So when I buy into weakness, I'm often"
"1266360","1271180"," raising the cost basis, not lowering it."
"1271820","1275080"," That might sound counterintuitive, but it's actually a"
"1275080","1276140"," little bit of an advantage. "
"1276540","1279260"," By raising my cost basis over time, I'm"
"1279260","1283520"," spreading smaller taxable profits across multiple tax years,"
"1283820","1286900"," instead of realizing one massive gain from one"
"1286900","1288420"," or two big sells."
"1288940","1291640"," This can lower my overall taxes paid because"
"1291640","1294040"," the gains are broken up into many smaller"
"1294040","1297180"," chunks of smaller profit margins and makes it"
"1297180","1298620"," much more manageable amounts."
"1299580","1303660"," So trims lock in realized taxable gains if"
"1303660","1305200"," it's not sheltered, like if you're not in"
"1305200","1310540"," an RRSP, RIF, or TFSA, and the ads"
"1310540","1313320"," help manage the cost basis and smooths out"
"1313320","1314740"," taxable income over time. "
"1315480","1317980"," It's a tax-efficient way of swing trading"
"1317980","1321320"," a stock that's trending upwards."
"1321640","1323280"," And again, that's if you're not in a"
"1323280","1323920"," sheltered account."
"1324260","1326020"," If you're in a sheltered account, taxes have"
"1326020","1327420"," no relevance in this. "
"1331920","1336340"," Okay, my real Athabasca trades, how I applied"
"1336340","1337920"," these actual strategies."
"1340050","1342090"," Now I'm going to take you right into"
"1342090","1344870"," my snowball analytics dashboard and a few other"
"1344870","1345790"," charts as well."
"1346170","1348490"," So you can see my real swing trading"
"1348490","1349750"," history in action. "
"1350190","1352750"," This is where everything from my previous slides"
"1352750","1355070"," comes together in actual trades."
"1357840","1360860"," You're going to see every element I've talked"
"1360860","1363260"," about in the buy zones, in the sell"
"1363260","1363720"," zones."
"1364020","1365780"," We're going to talk about laddering in and"
"1365780","1370080"," out, about my core floor positions, and how"
"1370080","1372660"," my stock's personality shows up in these swing"
"1372660","1373040"," trades. "
"1374020","1376500"," You're going to also see how news, sector"
"1376500","1379940"," sentiment, moving averages influenced my decision."
"1380640","1382680"," These weren't actually hypothetical setups."
"1383040","1386440"," These were actual real trades made in real"
"1386440","1389580"," time using the exact methods that I've walked"
"1389580","1390420"," through with you. "
"1392960","1395920"," Okay, so this is where the strategy becomes"
"1395920","1396260"," real."
"1397000","1399220"," It's one thing to explain the method in"
"1399220","1399600"," slides."
"1399840","1401760"," It's another thing to actually see it applied"
"1401760","1403580"," consistently over multiple years. "
"1404120","1406360"," So let's jump in out of this point"
"1406360","1409420"," and straight into my snowball analytics and my"
"1409420","1411420"," other chart so I can actually show you"
"1411420","1412460"," some real results."
"1415640","1418440"," Alrighty, so welcome into the charts part."
"1418820","1420900"," So we've left the PowerPoint presentation and I'm"
"1420900","1422840"," going to start showing you some live data"
"1422840","1426220"," and just walk you around the actual, what"
"1426220","1427420"," we were talking theory. "
"1427680","1429100"," We're going to now actually do some in"
"1429100","1429400"," practice."
"1430080","1431920"," So before I do anything else, I want"
"1431920","1434100"," to actually talk about, forget about Athabasca."
"1434380","1435360"," I'm using Athabasca. "
"1435360","1437640"," You can see this is Athabasca's stock over"
"1437640","1438700"," the past three years."
"1439760","1443440"," It fits good because literally I've held Athabasca"
"1443440","1445520"," for three years in one month."
"1446160","1448460"," So it says if I go right to"
"1448460","1450400"," the end, I'm in like mid-February, but"
"1450400","1453320"," actually it was a month earlier, so January"
"1453320","1454340"," of 2023. "
"1454480","1456260"," So this is pretty much since I've started"
"1456260","1456800"," buying it."
"1457000","1458860"," I already held some stock for about a"
"1458860","1460280"," month before this chart started."
"1460700","1461960"," Okay, so I'm going to use a three "
"1461960","1463620","-year window for right now. "
"1463620","1466320"," This is what Athabasca stock has been doing"
"1466320","1469080"," since for the last three years I've been"
"1469080","1469780"," holding it."
"1470340","1473520"," And the red line you see is the"
"1473520","1474160"," moving average."
"1474960","1477320"," I tend to use a 10-day moving"
"1477320","1478800"," average for my swing trading. "
"1479400","1481680"," The tighter, the smaller the moving average, the"
"1481680","1483840"," more sensitive and more granular it is."
"1484060","1487360"," It means you'll show more opportunities for buys"
"1487360","1487880"," and sells."
"1488360","1490340"," It means you're buying and selling your swing"
"1490340","1492280"," trading is going to likely happen more frequently"
"1492280","1495900"," because you're basically having the move average move"
"1495900","1499260"," closer to its movements above and below. "
"1500180","1501600"," 10 days is what I prefer."
"1502020","1504580"," If you wanted something like 30 days, I"
"1504580","1505880"," mean it's your choice how you want to"
"1505880","1506120"," use it."
"1506140","1507520"," I'll just show you what 30 day looks"
"1507520","1507800"," like. "
"1508180","1509700"," If I switch this over to a 30 "
"1509700","1513160","-day moving average, you can easily see that"
"1513160","1514760"," it becomes a lot more prominent."
"1515140","1518400"," You can actually see the spikes and the"
"1518400","1520200"," dips below the moving average."
"1520700","1521940"," So it's your choice what you want to"
"1521940","1522140"," use. "
"1522220","1524680"," I use 10-day, but if you want"
"1524680","1525820"," to use 30-day, that's fine."
"1526160","1527240"," So I'm going to switch over back to"
"1527240","1528260"," a 10-day."
"1530450","1533110"," Okay, so in here you can see it"
"1533110","1534830"," and anytime we talked about. "
"1535210","1536730"," So the moving average is sort of like"
"1536730","1539230"," the baseline and the baseline will follow slowly"
"1539230","1541230"," but surely in a 10-day moving average"
"1541230","1542610"," or a 30-day moving average."
"1543230","1545190"," It's going to follow the movement of the"
"1545190","1545470"," stock."
"1545650","1548150"," If the stock is continually going up, then"
"1548150","1549410"," the moving average is going to go up"
"1549410","1549670"," with it. "
"1549770","1550490"," So you can see here."
"1550970","1554390"," So the moving average is being pulled up"
"1554390","1555730"," with the stock."
"1556390","1558270"," When the stock starts moving down, obviously the"
"1558270","1559890"," moving average is going to start following below"
"1559890","1560030"," it. "
"1560150","1561350"," So for those that don't know what moving"
"1561350","1564450"," averages is, it's the 10-day average that"
"1564450","1566050"," moves along with the stock price."
"1567030","1570050"," The reason it's important is because if something"
"1570050","1572710"," is breaking away from an average movement, like"
"1572710","1576070"," a typical movement, this is important to see."
"1576690","1578090"," So I'll give you an example. "
"1578430","1580670"," Let me just switch over to instead of"
"1580670","1581010"," three years."
"1581070","1582390"," Let's move to like a six months so"
"1582390","1583510"," we can see more granularity."
"1584490","1585830"," So you can see things here. "
"1585990","1588130"," It's basically showing that the moving average is"
"1588130","1592490"," trending upward because Athabasca during this period, which"
"1592490","1596450"," was in the August timeframe over to October"
"1596450","1598850"," timeframe, kept on moving up and it kept"
"1598850","1599330"," on holding."
"1599550","1601630"," But when it does like a serious up,"
"1601810","1604730"," this is an opportunity here for a potential"
"1604730","1606270"," sell or a trim."
"1606870","1608470"," And the reason is because I don't know"
"1608470","1610270"," what's happening after this point. "
"1610490","1613390"," If today was right here, I don't know"
"1613390","1615750"," that what it's doing over anything to the"
"1615750","1615970"," right."
"1616230","1618350"," So I'm anticipating that this is a good"
"1618350","1622210"," selling opportunity to capture some gains and see"
"1622210","1622730"," where it goes."
"1623370","1624790"," You can see here that it's going to"
"1624790","1626750"," keep going, but I don't know that. "
"1626750","1629010"," I know that I've gained because my previous"
"1629010","1630330"," buy likely was below here."
"1631350","1633810"," So and then so basically you can see"
"1633810","1635550"," now this is where I talked about it"
"1635550","1636010"," stretches."
"1636010","1638750"," It's stretching away from the moving average. "
"1639010","1640710"," The more it stretches away from it, the"
"1640710","1642730"," more it seems like it has upward momentum."
"1643150","1645150"," If it stops doing it and it actually"
"1645150","1647670"," comes to the moving average, this is basically"
"1647670","1648730"," it's snapping back."
"1648930","1650190"," It's almost resting. "
"1650690","1652070"," So basically you're sitting here."
"1652070","1654330"," I've done all my sales and I'm waiting"
"1654330","1656010"," now for a good buy opportunity."
"1657770","1659590"," I might look for like you can see"
"1659590","1661410"," in this period of time, there wasn't many"
"1661410","1664090"," good sell opportunities or buy opportunities. "
"1664710","1666370"," I might have actually tried to actually sell"
"1666370","1667750"," it again if I saw it here."
"1668330","1671130"," This is the important part about laddering."
