"start","end","text"
"202660","205100"," observations I've had over time, things that I"
"205100","205760"," wish I could do. "
"205980","208040"," I tried to promise myself I would go"
"208040","209280"," out and code those things."
"209720","210560"," I learned to code."
"210700","211820"," I started on some of them. "
"212440","214420"," But I didn't have a giant team of"
"214420","215780"," quants supporting my strategies."
"216280","217340"," Ultimately, it was me."
"218140","219360"," And I just wasn't enough. "
"219360","224000"," So the new way is using these prompting"
"224000","226320"," techniques that we're getting into right now."
"227280","229780"," Here's exactly what I'm typing into Claude."
"230560","234460"," Build a TradingView PineScript V5 indicator and alert"
"234460","237580"," that triggers when all of these conditions are"
"237580","237900"," met. "
"239600","242460"," One, price breaks above the 30-minute opening"
"242460","243360"," range high."
"244240","246240"," Opening range equals 930 to 10 a.m."
"246560","246980"," Eastern time."
"246980","249640"," That's what I'm defining as the opening range. "
"250680","253280"," Breakout equals close above the high of this"
"253280","253860"," range."
"254700","258220"," Two, current bar volume is at least 1 "
"258220","262300",".5x the average volume of the opening 30 "
"262300","263540","-minute range."
"263880","266160"," Three, price is currently above V1. "
"266820","269300"," Four, it's within the first two hours of"
"269300","271720"," the regular session before 1130 Eastern."
"273400","274840"," Visual requirements."
"275100","276500"," These go into the prompt. "
"277300","279720"," Draw a horizontal line showing the opening range"
"279720","280300"," high."
"280540","283940"," Mark the breakout bar with a green triangle"
"283940","285740"," above the bar."
"286760","290320"," Add a background color, light green, when all"
"290320","291540"," the conditions are met. "
"293360","296040"," Alert requirements create an alert condition that fires"
"296040","298420"," once per bar when conditions are met."
"299260","303020"," Alert messages should include the symbol, the price,"
"303480","303980"," the time."
"305900","309000"," Make the code clean and well commented. "
"309960","310660"," That's it."
"311540","313420"," Specific, clear, complete."
"314160","315000"," Now watch what happens. "
"316880","318540"," Step two is Claude goes to work."
"318700","319400"," It generates the code."
"319680","321780"," It's writing the entire script in about 30"
"321780","322180"," seconds. "
"322380","322860"," There it is."
"323780","324500"," Complete PineScript."
"325080","325540"," Comment it. "
"326020","326720"," Ready to use."
"327700","329640"," Step three, pretty simple, right?"
"330040","331120"," Copy, paste, test."
"331500","332240"," Copy the code. "
"332840","334660"," Open Trading View Pine Editor."
"335280","339560"," Paste, save, add to chart, and it works."
"340460","341580"," The opening range is drawn. "
"341820","343040"," The alert conditions are set."
"343420","345360"," The visual marker is showing when it triggers."
"346120","348580"," Time investment here, like less than five minutes. "
"349520","351620"," Here is the most important part."
"353260","353820"," Refine."
"354700","356560"," Let's say I want to add one more"
"356560","357100"," filter. "
"357800","358440"," Update the script."
"358840","361080"," Only trigger the alert if the breakout bar"
"361080","362880"," closes in the top 50% of its"
"362880","363180"," range."
"363840","365660"," All right, this will confirm some strong buying"
"365660","366700"," pressure on the breakout. "
"367800","369320"," We added one more criteria."
"369640","371060"," 30 seconds later, it's updated."
"371520","373360"," Copy, paste, back to Trading View. "
"373580","373700"," Done."
"375540","377580"," Listen, you can do this with just about"
"377580","378380"," any language."
"378620","380240"," Now if you're using thinkorswim and try to"
"380240","382720"," Trading View, it's the exact same concept. "
"382720","383800"," It's a different prompt."
"384460","385900"," Both prompts are listed below."
"386340","387680"," If you use it, comment. "
"388360","390240"," You probably have other adjustments you can make"
"390240","391160"," to make it better, right?"
"391640","393000"," Share them, don't share them, whatever."
"393440","395520"," Just even give a thumbs up in the"
"395520","397120"," comments if you try this."
"397900","399760"," Now let's think about what just happened. "
"400620","403000"," We just started the process of building a"
"403000","404100"," custom alert system."
"404420","406500"," That would have taken you weeks to learn"
"406500","409120"," to build by yourself if you even attempted"
"409120","409440"," it."
"409440","411580"," And while other traders are limited to basic"
"411580","415320"," alerts, you now have, through this prompting process,"
"415880","417060"," surgical precision. "
"418320","420380"," You're only getting notified about setups that meet"
"420380","421660"," your exact criteria."
"421820","424060"," Not every breakout, not every volume spike."
"424340","426960"," The exact combinations of conditions you defined as"
"426960","427640"," high probability. "
"428260","430180"," This is practice one."
"431340","432880"," Now let's get ready to move on to"
"432880","433740"," the other practices."
"434800","437120"," Because here's what's happening in trading right now. "
"437120","439420"," There are three tiers of traders."
"441080","442840"," Tier one is like 90% of people,"
"443060","444620"," and it's manual everything."
"446020","448400"," Tier two is about 7% of people"
"448400","451500"," based on our observations, and they're using AI"
"451500","452020"," wrong. "
"452840","454560"," Tier three is less than 3% of"
"454560","457200"," traders I interact with, and they're using AI"
"457200","457960"," right."
"458340","459700"," But let's break this down a little more."
"460040","461400"," Tier one, 90%, right?"
"461600","464720"," They're manually reviewing trades and spreadsheets, or they're"
"464720","467380"," reviewing software, which is basically just advanced Excel"
"467380","469320"," with like a user interface on top of"
"469320","469520"," it. "
"469860","471980"," They're manually tracking patterns."
"471980","473400"," They're labeling their trades."
"473920","475880"," They can't build custom alerts because they don't"
"475880","476800"," know how to code. "
"477340","479000"," And they tell themselves, I don't know how"
"479000","479380"," to code."
"479620","482540"," So they spend 5 to 10 hours per"
"482540","485280"," week on administrative tasks."
"485860","488680"," And then they're completely limited by platform constraints. "
"489520","492120"," If a software provider hasn't offered it for"
"492120","493840"," free, they don't really do it."
"494460","497280"," They just don't get it."
"498300","500000"," Tier two is about 7% of the"
"500000","500300"," people. "
"500700","502860"," These traders are using AI, but they're using"
"502860","503320"," it wrong."
"503820","506260"," They're asking Claude things like, what stocks should"
"506260","506940"," I trade today?"
"507880","509220"," Is this trade a good trade?"
"510020","511460"," Predict where spy will go."
"511860","513520"," I mean, that stuff's like garbage, right?"
"513740","516299"," I'm glad you're using it, but garbage in,"
"516440","516900"," garbage out. "
"517020","517820"," It's the old saying, right?"
"517919","519320"," Claude is not a crystal ball."
"519640","521080"," It's not a fortune teller."
"521080","523700"," It's a coding and analysis partner. "
"524200","526300"," It's like those traders are using a Ferrari"
"526300","527840"," as if it was a golf cart."
"529120","530620"," I mean, they have the tool."
"531400","533280"," They're just using it for the wrong job"
"533280","534600"," or the wrong jobs. "
"535180","538020"," If you're still watching this, you're in tier"
"538020","540080"," three, that 3%."
"540080","542960"," These traders are using Claude to trade with"
"542960","545280"," a research team like a hedge fund, to"
"545280","547460"," build custom alerts in minutes like a quant"
"547460","550560"," fund, to automate repetitive analysis like a firm"
"550560","552280"," with a great middle office."
"552780","554560"," They're using it to create infrastructure. "
"554860","556940"," Their competitors literally cannot access."
"557240","559020"," Exactly like a hedge fund with a great"
"559020","559680"," back office."
"560280","563580"," They're operating at 10x efficiency already. "
"564980","566620"," So 90% of the people are manual."
"566680","567280"," They're slow."
"567640","568480"," They're pretty inefficient. "
"569100","570720"," 7% are using AI wrong."
"571020","572860"," It's really just wasted potential."
"572860","575580"," And 3% are using AI right with"
"575580","576860"," that operational edge. "
"578180","580240"," You are here and you're about to join"
"580240","583180"," that 3% because this isn't about AI"
"583180","584440"," replacing your decision making."
"585580","588480"," It's about AI removing the bottlenecks in your"
"588480","590420"," workflow, which is a key distinction."
"591760","593240"," The wrong way of using AI. "
"593760","594540"," Should I buy a video?"
"595120","595620"," The right way."
"596100","599360"," Build me a custom alert for the wrong"
"599360","599640"," way."
"600200","601500"," Predict what's going to happen tomorrow. "
"601500","602420"," The right way."
"602920","607040"," Analyze these 50 trades for XYZ pattern."
"608160","608880"," The wrong way. "
"609000","609900"," What's the best strategy?"
"610120","610560"," The right way."
"611000","613800"," Write code for this specific order type."
"614340","615460"," We'll get into these in a second. "
"615960","616300"," Wrong way."
"617360","618520"," AI is a fortune teller."
"618640","620280"," Tell me where my edge is. "
"620500","621100"," It's just wrong."
"621940","624720"," The right way is AI as an infrastructure"
"624720","625300"," building."
"625460","626640"," This is game changing. "
"627080","628380"," Do you see the difference on these?"
"628380","631100"," One's asking AI to think for you."
"631720","633700"," Unfortunately, that doesn't really work yet."
"634420","636780"," The other is using AI to build systems"
"636780","638880"," that make you more effective. "
"639040","642060"," And that's exactly where the edge is."
"642500","644060"," Well, 90% of traders are spending their"
"644060","647180"," Sunday manually reviewing trades in Excel for four"
"647180","647580"," hours."
"648420","649800"," Talk more about that in a second. "
"650120","652440"," You'll be spending 15 minutes and you'll be"
"652440","654340"," getting better insights than they'll get in those"
"654340","655040"," four hours."
"655300","656320"," That's not a small edge."
"656320","657920"," That's a structural advantage. "
"659260","660840"," Now before we go into the other four"
"660840","664420"," practices, you need to understand why most traders"
"664420","667080"," fail when they're trying to use AI."
"667760","669040"," Even when they're trying hard."
"670120","671740"," It's because you're going to make these mistakes. "
"672780","674960"," You'll end up in that 7% of"
"674960","676700"," people that are using it, just using it"
"676700","677040"," wrong."
"677360","678060"," You'll get nothing."
"678520","679920"," So here are the four mistakes. "
"680560","681960"," This probably could be its own video, but"
"681960","683320"," we're putting it in here because we need"
"683320","683880"," you to learn."
"684700","687420"," Vague prompts is the number one mistake."
"688440","690440"," A vague prompt is something like, help me"
"690440","691060"," with my trading. "
"691900","693200"," Claude has no idea what you want."
"693920","694980"," This is what actually works."
"695360","697260"," Build the trading view pine script that triggers"
"697260","699660"," when price breaks above the 30-minute high. "
"700120","703020"," Volume is 1.5x average in prices above"
"703020","703340"," VWOL."
"703780","704600"," You see the difference?"
"705300","706720"," Specificity is everything."
"708480","709320"," Mistake number two. "
"710220","711480"," This is a costly one."
"711480","713380"," When there's no iteration."
"715280","717800"," People that aren't using AI effectively, what they're"
"717800","718860"," doing is they're asking once. "
"719200","721100"," They're getting a mediocre result, then they're kind"
"721100","721760"," of giving up."
"722460","723480"," This is what works."
"723880","724660"," That's close. "
"725220","726160"," Now add a filter."
"726360","728700"," Only trigger if it's within the first 90"
"728700","729560"," minutes of the session."
"730020","732500"," You refine, you improve, you iterate. "
"733020","734060"," Little rule of thumb."
"734600","739280"," Don't start an idea using AI unless you're"
"739280","741900"," willing to spend two weeks working on it."
"742080","744660"," Not two weeks straight, but just you have"
"744660","746560"," to make that commitment that you're going to"
"746560","748480"," iterate over a couple of weeks. "
"749420","752940"," Your iterations will get better and better and"
"752940","753240"," better."
"753400","755000"," And the final output will be much better."
"755280","756920"," What used to take two years now only"
"756920","757680"," takes two weeks. "
"758300","759700"," Commit to it for two weeks."
"760640","763120"," Because mistake number three is the blind trust,"
"763280","763460"," right?"
"763940","765320"," And what other people do is they'll just"
"765320","767240"," copy, code, paste it, assume it works."
"768340","769700"," Never really works. "
"770340","772080"," What does work is test it."
"773100","773500"," Break it."
"773820","774760"," Verify the logic. "
"775440","776440"," Understand what it's doing."
"777580","777980"," Always."
"779720","782080"," Finally, mistake number four is like there's no"
"782080","783860"," context around what they're doing. "
"784280","784980"," Review my trade."
"785680","787120"," Then you send a screenshot, right?"
"787440","787680"," Nothing else."
"788380","789040"," Clock can't help you. "
"789120","790200"," There's no context there."
"790800","791260"," What works?"
"791880","792380"," Specificity."
"792880","795180"," This was an opening range breakout on Tesla. "
"795180","797680"," My entry rule is break of the 30"
"797680","798740"," minute high with volume."
"799140","801260"," My plan was to exit at a first"
"801260","804340"," five minute bar closing in the bottom 25%."
"805120","806220"," I exited early. "
"806460","807160"," Analyze why."
"808260","809920"," You notice the difference in context."
"810160","812880"," It's the difference between garbage output and gold. "
"814340","816320"," The point is most traders are using AI"
"816320","817900"," like somebody who just bought a Formula One"
"817900","820020"," car and they're just driving around in first"
"820020","820300"," gear."
"821120","822900"," This tool is incredible."
"822900","825080"," But how you use it determines if you"
"825080","827700"," get 10% better or 10x better. "
"827980","828100"," All right."
"828320","829940"," Let me show you exactly how to use"
"829940","830100"," it."
"830500","833000"," Four more specific workflows. "
"833720","835140"," Each one is going to save you hours."
"835760","838180"," And each one will give you capabilities you"
"838180","839980"," literally couldn't have six months ago."
"840740","842440"," Let's start with practice two. "
"844020","846300"," Pre-market game plan automation."
"847220","850160"," So inconsistent game planning is the silent killer"
"850160","852320"," of even really good traders."
"852320","853800"," Some days you're prepared. "
"854200","855100"," Some days you're not."
"855500","856600"," It's kind of amateur, right?"
"857060","859140"," Again, it's having a sports car, but only"
"859140","860840"," driving it when there's a ton of traffic,"
"860900","862000"," when you can't open it up."
"863700","866260"," The problem is how do you consistently analyze"
"866260","868620"," 20 to 30 stocks on your watch list?"
"869180","870580"," Overnight news and catalysts. "
"871000","872500"," Pre-market price action and levels."
"872820","876060"," And then prioritize the best opportunity without spending"
"876060","878860"," 45 to 60 minutes every single morning just"
"878860","879400"," doing that."
"879980","881840"," The old way was you check news on"
"881840","882780"," every stock manually. "
"883020","884380"," You look at pre-market charts one by"
"884380","884760"," one."
"885040","887280"," You try to remember which ones have catalysts."
"887400","888640"," You write down notes somewhere. "
"889300","891360"," Somehow kind of get down to three and"
"891360","891920"," you prioritize."
"892220","893800"," But by the time you're done, a lot"
"893800","895760"," of times the best moves you might have"
"895760","896500"," missed, right?"
"897420","900060"," Your new way is to create a template"
"900060","901640"," in Claude that we're going to do together"
"901640","904740"," right now that you can reuse every single"
"904740","905300"," day."
"905520","907480"," You can analyze the watch list for today's"
"907480","909620"," trading session by doing this. "
"910220","912680"," Analyze this watch list for today's trading session."
"912960","913980"," Here's my watch list."
"914140","915540"," Let's pick random ones. "
"916000","919400"," Tesla, MU, Nvidia, AMD, Meta, Apple, Google, Microsoft,"
"919940","920220"," Amazon, right?"
"921100","922920"," Overnight news slash catalysts."
"923020","924520"," And you'll change whatever symbols you want in"
"924520","924640"," there."
"925040","926900"," Overnight news slash catalysts. "
"927400","930400"," Paste any relevant headlines from any news source"
"930400","930940"," you have."
"931680","934380"," Just copy and paste those headlines for that"
"934380","935320"," name."
"936320","937640"," Copy and paste them right here. "
"938140","939520"," Pre-market data."
"940080","941520"," You're going to put the symbol, the price,"
"941760","943960"," the change, volume, key levels."
"944200","946880"," You can actually code very simply, and we're"
"946880","948480"," not going to get into it today, a"
"948480","950940"," simple program that will pull this for you. "
"951840","953560"," Depending on your data source provider, you can"
"953560","955100"," get all of this pulled for you."
"955380","958320"," But for each stock, provide the key catalyst"
"958320","960480"," or news driver, if there is any, pre "
"960480","962720","-market price action assessment."
"962980","964900"," You know, strength, weakness, is there volume?"
"964900","968860"," The key levels to watch support resistance from"
"968860","969680"," the data above. "
"970160","971340"," The setup potential."
"971600","974380"," Which patterns might develop based on what we've"
"974380","974520"," seen?"
"974900","975920"," Is it opening range break?"
"976200","976840"," VWAP bounce?"
"977280","979000"," Momentum continuation, et cetera."
"979120","980840"," Do you hear how we're listing all of"
"980840","983100"," this stuff out with specificity, and then we're"
"983100","984740"," asking with specificity too?"
"985440","988100"," And then most importantly, my favorite, priority ranking. "
"989000","991300"," High, medium, or low, based on the setup"
"991300","993680"," quality and the catalyst strength."
"995080","998060"," Output format, provide as a clean table with"
"998060","1001260"," one row per stock, sorted by priority, highest"
"1001260","1001660"," first."
"1002220","1004400"," Then provide two to three sentences of overall"
"1004400","1005840"," market context at the bottom. "
"1006660","1008540"," So this is a template that we just"
"1008540","1009280"," built, right?"
"1009620","1011200"," You can actually copy this template."
"1011480","1014360"," And every morning, you just update the tickers."
"1014600","1015520"," You update the news. "
"1015720","1016880"," You update the pre-market data."
"1017300","1019040"," It takes two minutes to gather all this"
"1019040","1019240"," stuff."
"1019540","1020280"," You paste it in. "
"1020960","1024680"," You can see exactly what Claude outputs, this"
"1024680","1026680"," priority watch list, right?"
"1027240","1028839"," As we look through it, we can see"
"1028839","1032140"," a lot of really important information that's going"
"1032140","1032700"," to help us."
"1033020","1036520"," And most importantly, what we're looking at is"
"1036520","1039280"," a prioritized ranking system."
"1039700","1040900"," Is it going to get it right all"
"1040900","1041319"," the time?"
"1041680","1041920"," No. "
"1042400","1044119"," It still needs some input variables."
"1044579","1045460"," But think about this."
"1046020","1048400"," You're training it to help you. "
"1050280","1053520"," You're allowing it to understand your trading."
"1054480","1055660"," That's your game plan."
"1056220","1056820"," It's clean. "
"1057220","1057700"," It's organized."
"1057940","1059180"," It's prioritized."
"1059980","1061620"," Your time invested in the morning can be"
"1061620","1062160"," five minutes. "
"1062500","1066320"," You can spend more time working on your"
"1066320","1069060"," preparation for you being ready for the market"
"1069060","1072340"," because you've got professional grade game planning every"
"1072340","1073620"," single day."
"1074060","1075640"," No gaps, no inconsistency."
"1077140","1078960"," Unfortunately, too many traders just kind of wing"
"1078960","1079660"," their game plan. "
"1079660","1083260"," But you now have institutional level preparation in"
"1083260","1085800"," less than five minutes every morning."
"1086440","1088480"," Let's talk about practice three because this one,"
"1088860","1090740"," this one changed how I trade."
"1092360","1094720"," Practices one and two are there to save"
"1094720","1095100"," you time. "
"1095200","1098560"," But practice three, this one changed so much"
"1098560","1100640"," how I understand my own performance."
"1100740","1103220"," Not what I trade, but how I understand"
"1103220","1105300"," why I'm winning or losing."
"1105560","1107120"," You know, as Claude kind of got better"
"1107120","1108960"," and AI got better, I thought, what if"
"1108960","1110400"," I could build exactly what I need?"
"1110500","1112520"," Not a generic journal, not a Dear Diary,"
"1112980","1115300"," not a daily report card, not a trader"
"1115300","1117860"," view with features I don't use, but a"
"1117860","1121600"," system built specifically for how I trade for"
"1121600","1123920"," the questions I actually need answered. "
"1125620","1126960"," You know, it used to be I needed"
"1126960","1129600"," to kind of look to buy expensive software"
"1129600","1131800"," or spend hours in Excel because I couldn't"
"1131800","1132840"," build the tools myself."
"1133240","1135020"," But as soon as I opened Claude and"
"1135020","1137900"," I said this exact prompt, pay attention."
"1139120","1140940"," Build me a Python script that analyzes my"
"1140940","1141760"," trading performance. "
"1143280","1144180"," Input variables."
"1144980","1147600"," I'd import a cfv file from my broker"
"1147600","1148760"," or any broker, right?"
"1149560","1153320"," Required columns, symbol, entry, entry date, entry time,"
"1153620","1156540"," entry price, exit date, exit time, exit price,"
"1156780","1157760"," shares, P&O."
"1158960","1161560"," And then I'll manually add setup type column,"
"1161880","1164800"," opening range break, view up bounce, momentum, hitchhiker,"
"1165020","1168080"," whatever, like then I'll ask it to do"
"1168080","1170120"," this analysis, analysis to perform. "
"1171040","1174120"," Overall statistics, total trades, winners, losers, win rate,"
"1174620","1178480"," average win, average loss, expectancy, largest win, largest"
"1178480","1181360"," loss, total P&L, average P&L per"
"1181360","1181620"," trade."
"1183910","1185110"," You can get a lot of that stuff,"
"1185230","1186370"," but here's the most important thing."
"1187030","1188310"," Performance by setup type. "
"1188710","1190350"," What's the win rate for each setup I"
"1190350","1191210"," have, right?"
"1191630","1193250"," Am I winning on breakout trades?"
"1193750","1195650"," Am I winning on overextensions?"
"1195650","1197430"," Am I winning on day twos?"
"1198890","1200790"," Well, I could spend all of the time"
"1200790","1202790"," tagging it, but this is doing it for"
"1202790","1203390"," me."
"1204450","1206290"," And even more importantly, I can ask things"
"1206290","1207810"," like, what's my average win loss for each"
"1207810","1208070"," setup?"
"1208430","1209970"," What's my total P&L by setup?"
"1210370","1213170"," Number of trades per setup, per week."
"1214370","1216370"," And then number three was critical, and I"
"1216370","1217490"," think most people miss this. "
"1217710","1219270"," What's my performance by time of day?"
"1220270","1223110"," Breaking my trading day into hourly blocks."
"1223110","1225750"," For each block, what's my win rate, average"
"1225750","1227710"," win, average loss, total P&L, number of"
"1227710","1228370"," trades, right?"
"1228590","1229170"," I get it."
"1229230","1230970"," You can get a lot of this data,"
"1231230","1232710"," but it takes a lot of time. "
"1233050","1235170"," What we're doing with this prompt right now"
"1235170","1237390"," is we're putting it all in one place"
"1237390","1240070"," to ultimately build something really special, so pay"
"1240070","1240330"," attention."
"1241230","1243370"," Performance by day of week, same metrics broken"
"1243370","1244530"," down Monday through Friday."
"1245110","1248250"," Day of week on top of setup. "
"1249110","1250010"," Something totally different."
"1250590","1251230"," Pattern detection."
"1251230","1255450"," Identify my best performing hour and the setups"
"1255450","1256850"," I trade in that. "
"1257350","1259830"," Identify my worst performing hour and the setups"
"1259830","1260990"," I trade in that."
"1261470","1263810"," Identify my general best performing setup."
"1264330","1266030"," Identify my worst performing setup. "
"1267030","1270530"," Flag any time periods or setups where I'm"
"1270530","1271970"," consistently losing."
"1273250","1275330"," And then for the output, display results as"
"1275330","1276830"," clean formatted tables."
"1277150","1278130"," Generate a written summary. "
"1278770","1280470"," This is where the gold is."
"1280470","1283370"," Highlighting key patterns."
"1284010","1284950"," And then you can even ask it. "
"1285210","1289250"," Provide specific recommendations based on this data."
"1290370","1292030"," Here are the technical requirements that I just"
"1292030","1292550"," throw in there."
"1292890","1294210"," Use pandas for data analysis. "
"1294770","1295630"," Make it easy to run."
"1295950","1300870"," Simple command line, python analyze trades.py. Include"
"1300870","1303450"," error handling for missing data."
"1304290","1306750"," Add comments explaining each section. "
"1306750","1309830"," Make this something I can run weekly on"
"1309830","1311110"," my latest trades."
"1312410","1313070"," There's the prompt."
"1314250","1318250"," Specific, complete, exactly what I need. "
"1320010","1320810"," This is what happened."
"1321090","1323390"," Claude wrote the entire system, like 20 minutes."
"1323630","1324670"," You know, kind of gave it a little"
"1324670","1325190"," bit of feedback. "
"1325770","1327430"," I tested it, found a few things to"
"1327430","1328590"," tweak, fed those back."
"1329210","1330630"," Another maybe 10 minutes."
"1331490","1331790"," Done. "
"1331790","1334950"," I then ran my past 100 trading days"
"1334950","1335630"," through it."
"1335630","1338150"," And within 30 seconds or maybe 45 seconds,"
"1338190","1340250"," I saw something I had never really seen"
"1340250","1340670"," before."
"1341250","1345630"," My performance by hour, more specifically, my performance"
"1345630","1349770"," by setup by hour was not what I"
"1349770","1350350"," wanted. "
"1351350","1354950"," I was inventing more trades after 1130 and"
"1354950","1358150"," 1145 by a mile."
"1359130","1360690"," If you look at the setups that I"
"1360690","1363050"," was trading, I was really good off the"
"1363050","1363370"," open."
"1364210","1365830"," By the middle of the day when that"
"1365830","1368550"," lunchtime hit, I was starting to invent trades"
"1368550","1371830"," or force trades in setups that were not"
"1371830","1372210"," clear. "
"1372870","1374770"," It gave me a recommendation that says your"
"1374770","1377330"," edge disappears completely after 1130."
"1378230","1381150"," Your losses increased significantly in hours three, four,"
"1381190","1381750"," and five, right?"
"1382010","1385410"," Focus on capital allocation really in hours one"
"1385410","1385710"," or two."
"1386290","1388290"," I was super profitable in those times. "
"1388870","1391870"," I was sort of inventing trades in hour"
"1391870","1392250"," two."
"1392430","1395050"," I was actively losing money in hours like"
"1395050","1397350"," three, four, and five."
"1399370","1402950"," That transformation allowed me to look at that"
"1402950","1405910"," data in a different way because it pulled"
"1405910","1407730"," in that analysis for me. "
"1407850","1409010"," It was like looking in a mirror and"
"1409010","1410150"," I was like, holy cow."
"1410790","1412390"," I can't believe that I missed that."
"1412670","1413630"," How did I miss that?"
"1414570","1416070"," You can go in and play with all"
"1416070","1418930"," the prompts that we just provided, but there"
"1418930","1422690"," is something so critical about this because it's"
"1422690","1425450"," really tough to see that pander manually. "
"1426630","1429010"," The system found it like 30 seconds and"
"1429010","1430630"," I'd been staring at this data for months"
"1430630","1431110"," manually."
"1431830","1434410"," This allowed me to install a new rule"
"1434410","1435430"," in my trading."
"1436630","1440630"," Unless it is painfully obvious, I size down"
"1440630","1443110"," a lot after 1130 a.m. period, no"
"1443110","1443510"," exceptions. "
"1443510","1447710"," That one insight from one 30-second analysis"
"1447710","1450310"," probably saved me or will save me $15 "
"1450310","1451930",",000 to $20,000 over the course of"
"1451930","1452410"," the next year."
"1453050","1454410"," Maybe even more than that, right?"
"1455290","1455710"," Practice four."
"1457350","1460110"," Practice four is something I don't think hardly"
"1460110","1461170"," anybody does. "
"1461330","1463570"," Unfortunately, maybe people try it, but I think"
"1463570","1465770"," more people and everybody needs to do it."
"1466610","1468650"," Custom order entry and exit logic, right?"
"1468770","1470550"," Your platform gives you basic order types."
"1470550","1473030"," It gives you market, limit, stop, stop limit,"
"1473570","1474490"," OCO orders, right?"
"1474830","1476650"," But what if you need something more sophisticated?"
"1477550","1480570"," Most traders just can't do it because they"
"1480570","1481130"," can't code. "
"1481730","1483010"," And even if they can code, they're afraid"
"1483010","1484270"," that they're going to send something that's going"
"1484270","1485150"," to get rejected, right?"
"1485430","1487770"," So they're limited by what their platform offers."
"1488030","1488590"," But watch this."
"1489110","1491190"," Here's a simple two-bar trailing stop. "
"1492270","1492970"," Here's what I want."
"1493170","1494970"," A stop loss that starts two bars below"
"1494970","1495470"," my entry."
"1495810","1497710"," It trails up every time price makes a"
"1497710","1498850"," new two-bar high. "
"1498850","1501250"," Never trails down, works automatically."
"1502170","1504250"," That's not a standard order type in any"
"1504250","1506070"," platform, but I can build it."
"1507590","1509210"," Here's the prompt for trading view. "
"1510090","1513030"," Notice as you're looking through the prompt how"
"1513030","1515230"," specific we are."
"1516690","1519010"," We are overriding it as well."
